I,Window Size,Processing Time (s),Events/s,CPU (%),Memory (MB), Total Events,Cumulative Total Events
364,21,0.0020599365234375,10194.488888888889,8.325,213.1875,,10419,10440
365,36,0.0036590099334716797,9838.727047631459,8.4,213.1875,,10440,10476
366,25,0.002464771270751953,10142.92899980654,8.35,213.1875,,10476,10501
367,49,0.0050852298736572266,9635.749261568757,8.5125,213.1875,,10501,10550
368,22,0.002238035202026367,9830.050921487164,8.475,213.1875,,10550,10572
369,27,0.0029838085174560547,9048.838034358769,8.7625,213.1875,,10572,10599
370,19,0.002366304397583008,8029.398085642318,8.925,213.1875,,10599,10618
371,23,0.00244903564453125,9391.451713395638,8.6125,213.1875,,10618,10641
372,18,0.001753091812133789,10267.574051407588,8.2625,213.1875,,10641,10659
373,18,0.00177001953125,10169.379310344828,8.3625,213.1875,,10659,10677
374,20,0.0019378662109375,10320.629921259842,8.25,213.1875,,10677,10697
375,24,0.0023908615112304688,10038.222576785001,8.2875,213.1875,,10697,10721
376,10,0.0009629726409912109,10384.511017578609,8.35,213.1875,,10721,10731
377,23,1.3095200061798096,17.56368737511436,0.2125,218.578125,,10731,10754
378,24,0.005009889602661133,4790.524722790653,10.4,218.578125,,10754,10778
379,40,0.007501125335693359,5332.533214671667,10.125,218.578125,,10778,10818
380,56,0.009305953979492188,6017.652797704448,9.925,218.578125,,10818,10874
381,20,0.003047943115234375,6561.80225281602,9.7125,218.578125,,10874,10894
382,23,0.003209829330444336,7165.490009656094,9.4375,218.578125,,10894,10917
383,18,0.002454996109008789,7331.987180732252,9.425,218.578125,,10917,10935
384,28,0.003643035888671875,7685.897382198953,9.275,218.578125,,10935,10963
385,30,0.003909111022949219,7674.37911685777,9.2,218.578125,,10963,10993
386,25,0.003182649612426758,7855.090268934003,9.0375,218.578125,,10993,11018
387,53,0.0065228939056396484,8125.227968858511,9.1,218.578125,,11018,11071
388,27,0.003305196762084961,8168.953906080935,9.0875,218.578125,,11071,11098
389,26,0.0031120777130126953,8354.547153910979,8.9875,218.578125,,11098,11124
390,58,0.0069239139556884766,8376.764987431563,9.0,218.578125,,11124,11182
391,73,0.008352994918823242,8739.380391037534,8.8125,218.578125,,11182,11255
392,16,0.001714944839477539,9329.74614208258,8.5625,218.578125,,11255,11271
393,17,0.0017962455749511719,9464.184762410407,8.5875,218.578125,,11271,11288
394,30,0.0031919479370117188,9398.649536898714,8.6,218.578125,,11288,11318
395,20,0.002063751220703125,9691.09057301294,8.4625,218.578125,,11318,11338
396,17,0.0017518997192382812,9703.751769188895,8.4625,218.578125,,11338,11355
397,14,0.0014400482177734375,9721.896688741723,8.4625,218.578125,,11355,11369
398,27,0.0029938220977783203,9018.57195189934,8.8125,218.578125,,11369,11396
399,16,0.0016880035400390625,9478.653107344633,8.4375,218.578125,,11396,11412
400,20,0.0021791458129882812,9177.908096280087,8.6,218.578125,,11412,11432
401,33,0.0032892227172851562,10032.765439257755,8.375,218.578125,,11432,11465
402,25,0.0024750232696533203,10100.91513341682,8.4,218.578125,,11465,11490
403,27,0.0027179718017578125,9933.877894736843,8.35,218.578125,,11490,11517
404,32,0.0032808780670166016,9753.486519875009,8.725,218.578125,,11517,11549
405,30,0.0029859542846679688,10047.039284573619,8.35,218.578125,,11549,11579
406,27,0.002705812454223633,9978.518636003171,8.425,218.578125,,11579,11606
407,17,0.0018558502197265625,9160.221993833504,8.625,218.578125,,11606,11623
408,26,0.00255584716796875,10172.75223880597,8.325,218.578125,,11623,11649
409,20,0.0019588470458984375,10210.087633885103,8.3,218.578125,,11649,11669
410,33,0.0037391185760498047,8825.609385959318,8.8875,218.578125,,11669,11702
411,59,0.0061681270599365234,9565.302307603108,8.525,218.578125,,11702,11761
412,19,0.0020530223846435547,9254.64824062246,8.6625,218.578125,,11761,11780
413,24,0.0024499893188476562,9795.961074347995,8.525,218.578125,,11780,11804
414,18,0.0019419193267822266,9269.180110497238,8.575,218.578125,,11804,11822
415,24,0.0023736953735351562,10110.817195660908,8.4125,218.578125,,11822,11846
416,21,0.0021979808807373047,9554.223234624145,8.4875,218.578125,,11846,11867
417,31,0.0031669139862060547,9788.709177143717,8.3375,218.578125,,11867,11898
418,54,0.005457878112792969,9893.954918748908,8.4375,218.578125,,11898,11952
419,18,0.0018079280853271484,9956.148226295662,8.35,218.578125,,11952,11970
420,26,0.002602100372314453,9991.928165658786,8.375,218.578125,,11970,11996
421,34,0.004220724105834961,8055.4898039880245,9.125,218.578125,,11996,12030
422,25,0.0028390884399414062,8805.643265031911,8.7625,218.578125,,12030,12055
423,34,0.005206108093261719,6530.790254625389,9.7625,218.578125,,12055,12089
424,37,0.004615068435668945,8017.215890892184,9.0875,218.578125,,12089,12126
425,32,0.0036077499389648438,8869.79434311393,8.8375,218.578125,,12126,12158
426,35,0.003651142120361328,9586.04153062557,8.7875,218.578125,,12158,12193
427,30,0.0029549598693847656,10152.422139745038,8.75,218.578125,,12193,12223
428,22,0.0022351741790771484,9842.633386666666,8.725,218.578125,,12223,12245
429,77,0.008637189865112305,8914.936594252906,8.825,218.578125,,12245,12322
430,20,0.002162933349609375,9246.701940035273,8.675,218.578125,,12322,12342
431,19,0.0022220611572265625,8550.61974248927,8.9125,218.578125,,12342,12361
432,7,0.0006799697875976562,10294.575035063113,8.3,218.578125,,12361,12368
433,26,0.002553224563598633,10183.201419366887,8.4375,218.578125,,12368,12394
434,46,0.005023956298828125,9156.13059984814,8.6,218.578125,,12394,12440
435,31,0.00335693359375,9234.618181818181,8.65,218.578125,,12440,12471
436,45,0.0045659542083740234,9855.552190486136,8.4875,218.578125,,12471,12516
437,21,0.0021431446075439453,9798.685504505507,8.525,218.578125,,12516,12537
438,28,0.0030260086059570312,9253.113142136779,8.5875,218.578125,,12537,12565
439,21,0.002064228057861328,10173.294525294525,8.3625,218.578125,,12565,12586
440,6,0.0005769729614257812,10399.100826446282,8.2375,218.578125,,12586,12592
441,7,0.0006840229034423828,10233.575461833392,8.3625,218.578125,,12592,12599
442,115,0.013110160827636719,8771.822215756165,8.8375,218.578125,,12599,12714
443,9,0.0008900165557861328,10112.171443878919,8.3625,218.578125,,12714,12723
444,32,0.0034821033477783203,9189.847860321808,8.675,218.578125,,12723,12755
445,43,0.0045430660247802734,9464.973602728942,8.575,218.578125,,12755,12798
446,15,0.001499176025390625,10005.496183206107,8.425,218.578125,,12798,12813
447,29,0.0028772354125976562,10079.11965528671,8.3125,218.578125,,12813,12842
448,22,0.002151966094970703,10223.209395080878,8.2875,218.578125,,12842,12864
449,19,0.0018732547760009766,10142.774086801579,8.35,218.578125,,12864,12883
450,19,0.0020051002502441406,9475.835434007135,8.5875,218.578125,,12883,12902
451,23,0.002290964126586914,10039.441357061089,8.2875,218.578125,,12902,12925
452,23,0.0024118423461914062,9536.278370897588,8.525,218.578125,,12925,12948
453,26,0.003014802932739258,8624.112613681296,8.9375,218.578125,,12948,12974
454,18,0.0018210411071777344,9884.455616653575,8.425,218.578125,,12974,12992
455,6,0.0006840229034423828,8771.636110142907,8.85,218.578125,,12992,12998
456,31,0.003877878189086914,7994.06234245312,9.1375,218.578125,,12998,13029
457,19,0.0023109912872314453,8221.580109357268,9.0625,218.578125,,13029,13048
458,27,0.002711772918701172,9956.585897661333,8.4,218.578125,,13048,13075
459,37,0.003702878952026367,9992.225098190715,8.4,218.578125,,13075,13112
460,20,0.0019729137420654297,10137.290634441088,8.2,218.578125,,13112,13132
461,20,0.0022830963134765625,8760.033416875522,8.85,218.578125,,13132,13152
462,20,0.002440929412841797,8193.600312561048,9.075,218.578125,,13152,13172
463,22,0.0026788711547851562,8212.414382342471,9.075,218.578125,,13172,13194
464,12,0.0014667510986328125,8181.347204161249,9.0125,218.578125,,13194,13206
465,25,0.0030961036682128906,8074.665023871862,9.0625,218.578125,,13206,13231
466,22,0.0024499893188476562,8979.630984818996,8.75,218.578125,,13231,13253
467,44,0.004967212677001953,8858.086589229144,8.8,218.578125,,13253,13297
468,41,0.005144834518432617,7969.158163028871,9.05,218.578125,,13297,13338
469,20,0.001993894577026367,10030.620590697119,8.3375,218.578125,,13338,13358
470,49,0.005884885787963867,8326.414779402829,9.05,218.578125,,13358,13407
471,19,0.0022079944610595703,8605.09405031854,8.875,218.578125,,13407,13426
472,14,1.3052818775177002,10.725652628093087,0.2125,219.78125,,13426,13440
473,23,0.007275104522705078,3161.4666054925606,11.9,219.90625,,13440,13463
474,21,0.0040819644927978516,5144.581741720694,10.3875,219.90625,,13463,13484
475,18,0.0032508373260498047,5537.03498349835,10.225,219.90625,,13484,13502
476,24,0.004103899002075195,5848.097135885668,10.0,219.90625,,13502,13526
477,31,0.0050487518310546875,6140.131469588213,9.875,219.90625,,13526,13557
478,23,0.0034580230712890625,6651.199117484832,9.725,219.90625,,13557,13580
479,17,0.002527952194213867,6724.810713948882,9.5875,219.90625,,13580,13597
480,21,0.002875089645385742,7304.120076291567,9.4625,219.90625,,13597,13618
481,15,0.0021338462829589844,7029.559776536313,9.375,219.90625,,13618,13633
482,30,0.004180908203125,7175.474452554745,9.45,219.90625,,13633,13663
483,26,0.003406047821044922,7633.480610387793,9.275,219.90625,,13663,13689
484,20,0.002468109130859375,8103.369397217929,9.15,219.90625,,13689,13709
485,24,0.0029501914978027344,8135.0651365766935,9.1125,219.90625,,13709,13733
486,24,0.0029311180114746094,8188.001952171791,9.0125,219.90625,,13733,13757
487,19,0.002219676971435547,8559.804081632654,8.9375,219.90625,,13757,13776
488,23,0.002727031707763672,8434.078685084805,9.0,219.90625,,13776,13799
489,19,0.002136707305908203,8892.186565498772,8.825,219.90625,,13799,13818
490,30,0.003426074981689453,8756.375782881001,8.85,219.90625,,13818,13848
491,12,0.001302957534790039,9209.816651418116,8.75,219.90625,,13848,13860
492,41,0.004694938659667969,8732.808450132034,8.85,219.90625,,13860,13901
493,24,0.002691984176635742,8915.35701000797,8.725,219.90625,,13901,13925
494,49,0.005476951599121094,8946.582622322829,8.7375,219.90625,,13925,13974
495,20,0.0020601749420166016,9707.913435944914,8.5125,219.90625,,13974,13994
496,21,0.0022230148315429688,9446.63063063063,8.6375,219.90625,,13994,14015
497,16,0.0016427040100097656,9740.03831640058,8.4125,219.90625,,14015,14031
498,36,0.003759145736694336,9576.643876450815,8.475,219.90625,,14031,14067
499,23,0.0023651123046875,9724.696774193548,8.525,219.90625,,14067,14090
500,44,0.004487752914428711,9804.461350475482,8.4625,219.90625,,14090,14134
501,49,0.0051250457763671875,9560.89021213249,8.525,219.90625,,14134,14183
502,26,0.0026030540466308594,9988.267448250595,8.475,219.90625,,14183,14209
503,25,0.0027878284454345703,8967.55323697939,9.05,219.90625,,14209,14234
504,24,0.0026640892028808594,9008.707356362986,8.7125,219.90625,,14234,14258
505,132,0.014649152755737305,9010.760021483326,8.775,219.90625,,14258,14390
506,14,0.0013980865478515625,10013.68622100955,8.425,219.90625,,14390,14404
507,26,0.0026128292083740234,9950.899169632266,8.4375,219.90625,,14404,14430
508,41,0.00408172607421875,10044.770093457944,8.375,219.90625,,14430,14471
509,18,0.0019719600677490234,9127.973884657236,8.5875,219.90625,,14471,14489
510,17,0.0017490386962890625,9719.624863685933,8.4,219.90625,,14489,14506
511,26,0.002595186233520508,10018.548828663299,8.4125,219.90625,,14506,14532
512,25,0.0025887489318847656,9657.174433597347,8.3875,219.90625,,14532,14557
513,30,0.003576993942260742,8386.930613877224,8.9875,219.90625,,14557,14587
514,24,0.002354145050048828,10194.783876848289,8.3375,219.90625,,14587,14611
515,23,0.0022721290588378906,10122.664428121721,8.3625,219.90625,,14611,14634
516,27,0.0027430057525634766,9843.21668839635,8.4625,219.90625,,14634,14661
517,36,0.003759145736694336,9576.643876450815,8.4,219.90625,,14661,14697
518,22,0.0026013851165771484,8457.033085876637,8.9625,219.90625,,14697,14719
519,16,0.0019481182098388672,8213.053971362135,9.0625,219.90625,,14719,14735
520,38,0.0047681331634521484,7969.576078803941,9.1375,219.90625,,14735,14773
521,26,0.0046498775482177734,5591.545095626314,10.15,220.90625,,14773,14799
522,28,0.003222942352294922,8687.713567095725,8.925,220.90625,,14799,14827
523,24,0.0026159286499023438,9174.562158220926,8.6,220.90625,,14827,14851
524,40,0.004895210266113281,8171.2526787453735,9.025,220.90625,,14851,14891
525,20,0.002498149871826172,8005.924794808169,8.9125,220.90625,,14891,14911
526,70,0.008874893188476562,7887.418869546529,9.0125,220.9375,,14911,14981
527,22,0.0026657581329345703,8252.811734191933,9.05,220.9375,,14981,15003
528,29,0.0030689239501953125,9449.566190180236,8.575,220.9375,,15003,15032
529,38,0.004689216613769531,8103.699003457393,9.025,220.9375,,15032,15070
530,23,0.002807140350341797,8193.39154068286,9.025,220.9375,,15070,15093
531,19,0.002330780029296875,8151.777414075286,9.1,220.9375,,15093,15112
532,43,0.005051851272583008,8511.731181273302,8.825,220.9375,,15112,15155
533,30,0.003348112106323242,8960.273445844905,8.7625,220.9375,,15155,15185
534,20,0.0024666786193847656,8108.068818867195,9.125,220.9375,,15185,15205
535,37,0.0043032169342041016,8598.218627070752,8.875,220.9375,,15205,15242
536,9,0.0008959770202636719,10044.90047897818,8.2875,220.9375,,15242,15251
537,24,0.002390146255493164,10041.226533665835,8.2875,220.9375,,15251,15275
538,18,0.0017938613891601562,10034.22009569378,8.225,220.9375,,15275,15293
539,25,0.002847909927368164,8778.36751778987,8.7,220.9375,,15293,15318
540,33,0.004086971282958984,8074.438921946097,9.05,220.9375,,15318,15351
541,22,0.0026988983154296875,8151.474204946997,8.9875,220.9375,,15351,15373
542,81,0.010745048522949219,7538.355906629981,9.3125,220.96875,,15373,15454
543,20,0.002222299575805664,8999.68672889175,8.775,220.96875,,15454,15474
544,36,0.003473997116088867,10362.70290302656,8.25,220.96875,,15474,15510
545,18,0.0020589828491210938,8742.180639184808,8.875,220.96875,,15510,15528
546,29,0.003565073013305664,8134.475757373102,8.8375,220.96875,,15528,15557
547,36,0.004496097564697266,8006.943684377983,9.1,220.96875,,15557,15593
548,20,0.002101898193359375,9515.208711433757,8.575,220.96875,,15593,15613
549,27,0.0026092529296875,10347.78947368421,8.2375,220.96875,,15613,15640
550,23,0.0027549266815185547,8348.67953266984,8.9375,220.96875,,15640,15663
551,20,0.002471923828125,8090.864197530864,9.0875,220.96875,,15663,15683
552,21,0.0025742053985595703,8157.857182550709,9.125,220.96875,,15683,15704
553,23,0.0026879310607910156,8556.767074685116,8.7875,220.96875,,15704,15727
554,30,0.0037717819213867188,7953.8002528445,9.1,220.96875,,15727,15757
555,9,0.0010952949523925781,8216.964736612974,8.925,220.96875,,15757,15766
556,24,0.0029671192169189453,8088.653756528726,9.0,220.96875,,15766,15790
557,62,0.006849050521850586,9052.349636230723,8.7125,220.96875,,15790,15852
558,6,0.0006580352783203125,9118.052173913044,8.2,220.96875,,15852,15858
559,9,0.0010690689086914062,8418.540588760035,9.0875,220.96875,,15858,15867
560,29,0.003532886505126953,8208.585234174652,8.9125,220.96875,,15867,15896
561,20,0.0024640560150146484,8116.6985970004835,8.9875,220.96875,,15896,15916
562,29,0.003683805465698242,7872.294090997347,9.025,220.96875,,15916,15945
563,19,0.0023300647735595703,8154.279750332549,8.85,220.96875,,15945,15964
564,24,0.003015279769897461,7959.4604253973275,9.0125,220.96875,,15964,15988
565,16,0.0019421577453613281,8238.259759391112,8.975,220.96875,,15988,16004
566,19,0.0023322105407714844,8146.777346145983,8.95,220.96875,,16004,16023
567,23,0.0027892589569091797,8245.917770749636,8.8875,220.96875,,16023,16046
568,21,0.002655029296875,7909.517241379311,8.875,220.96875,,16046,16067
569,20,0.002534151077270508,7892.189293442469,8.95,220.96875,,16067,16087
570,19,0.0023851394653320312,7965.991203518593,9.1,220.96875,,16087,16106
571,30,1.3017792701721191,23.045381569206775,0.25,222.4375,,16106,16136
572,35,0.00768589973449707,4553.793467134038,10.425,222.4375,,16136,16171
573,26,0.004685640335083008,5548.868060855849,10.1375,222.4375,,16171,16197
574,47,0.007953882217407227,5909.06411678307,9.975,222.4375,,16197,16244
575,29,0.004522085189819336,6412.970738651342,9.75,222.4375,,16244,16273
576,44,0.006407976150512695,6866.442534509059,9.5875,222.4375,,16273,16317
577,40,0.0054361820220947266,7358.105346256743,9.4,222.4375,,16317,16357
578,21,0.0028188228607177734,7449.918294849023,9.275,222.4375,,16357,16378
579,29,0.0036699771881103516,7901.956473721822,9.1,222.4375,,16378,16407
580,22,0.002647876739501953,8308.543850171078,9.025,222.4375,,16407,16429
581,23,0.0027191638946533203,8458.482419991233,8.9625,222.4375,,16429,16452
582,40,0.004878044128417969,8200.007820136852,9.05,222.4375,,16452,16492
583,24,0.002736806869506836,8769.343671051485,8.9125,222.4375,,16492,16516
584,33,0.0038022994995117188,8678.958615500376,8.9,222.4375,,16516,16549
585,39,0.004467010498046875,8730.67122117848,8.9,222.4375,,16549,16588
586,25,0.0027561187744140625,9070.726643598617,8.75,222.4375,,16588,16613
587,23,0.0024619102478027344,9342.338950222738,8.65,222.4375,,16613,16636
588,20,0.0021409988403320312,9341.43429844098,8.6625,222.4375,,16636,16656
589,28,0.002991914749145508,9358.555422742847,8.55,222.4375,,16656,16684
590,17,0.0017688274383544922,9610.886642404637,8.6,222.4375,,16684,16701
591,29,0.003133058547973633,9256.13088806027,8.675,222.4375,,16701,16730
592,36,0.003772258758544922,9543.353811149032,8.55,222.4375,,16730,16766
593,96,0.01090097427368164,8806.552294300336,8.8,222.4375,,16766,16862
594,42,0.005373954772949219,7815.473291925466,9.25,222.4375,,16862,16904
595,21,0.0027036666870117188,7767.22962962963,9.0125,222.4375,,16904,16925
596,43,0.00509190559387207,8444.77557709416,8.9,222.4375,,16925,16968
597,26,0.0025992393493652344,10002.92643551642,8.35,222.4375,,16968,16994
598,33,0.0035047531127929688,9415.784489795918,8.575,222.4375,,16994,17027
599,22,0.0021440982818603516,10260.723673968641,8.3375,222.4375,,17027,17049
600,46,0.005098581314086914,9022.117559036707,8.6375,222.4375,,17049,17095
601,27,0.002613067626953125,10332.683211678832,8.2375,222.4375,,17095,17122
602,12,0.0011610984802246094,10335.04065708419,8.3,222.4375,,17122,17134
603,24,0.0024030208587646484,9987.428911598372,8.375,222.4375,,17134,17158
604,29,0.002892017364501953,10027.602308326463,8.325,222.4375,,17158,17187
605,7,0.0008361339569091797,8371.864271457085,9.1125,222.4375,,17187,17194
606,22,0.0026760101318359375,8221.194583036351,9.0625,222.4375,,17194,17216
607,15,0.0018000602722167969,8333.054304635762,9.0375,222.4375,,17216,17231
608,25,0.002941131591796875,8500.129701686123,8.925,222.4375,,17231,17256
609,20,0.002434253692626953,8216.070519098923,8.975,222.4375,,17256,17276
610,29,0.0036427974700927734,7960.914719549709,9.1375,222.4375,,17276,17305
611,47,0.005724906921386719,8209.740463101782,9.05,222.4375,,17305,17352
612,10,0.000965118408203125,10361.422924901186,8.4125,222.4375,,17352,17362
613,15,0.0014958381652832031,10027.822760599298,8.2875,222.4375,,17362,17377
614,28,0.0027930736541748047,10024.798292787025,8.3625,222.4375,,17377,17405
615,12,0.0013890266418457031,8639.143151390319,8.85,222.4375,,17405,17417
616,19,0.0023050308227539062,8242.83988415391,9.0875,222.4375,,17417,17436
617,21,0.002547740936279297,8242.596294216732,9.0125,222.4375,,17436,17457
618,24,0.004380702972412109,5478.572765864809,10.125,222.4375,,17457,17481
619,34,0.0038259029388427734,8886.791051286846,8.775,222.4375,,17481,17515
620,38,0.00439906120300293,8638.206709663433,8.85,222.4375,,17515,17553
621,44,0.0050580501556396484,8699.004289417864,8.8125,222.4375,,17553,17597
622,45,0.0050199031829833984,8964.31631441463,8.8,222.4375,,17597,17642
623,188,0.024048805236816406,7817.4361740095965,9.2,222.578125,,17642,17830
624,35,0.0035467147827148438,9868.287173971497,8.45,222.578125,,17830,17865
625,22,0.0023412704467773438,9396.607739307536,8.6,222.578125,,17865,17887
626,26,0.0025930404663085938,10026.839279146745,8.3875,222.578125,,17887,17913
627,12,0.0011899471282958984,10084.4816670006,8.3625,222.578125,,17913,17925
628,70,0.007529020309448242,9297.358371069382,8.6375,222.578125,,17925,17995
629,23,0.0022962093353271484,10016.508358425916,8.425,222.578125,,17995,18018
630,25,0.002466917037963867,10134.106504300764,8.3375,222.578125,,18018,18043
631,35,0.003512144088745117,9965.422578236372,8.475,222.578125,,18043,18078
632,33,0.0033538341522216797,9839.484751546172,8.4625,222.578125,,18078,18111
633,16,0.0016889572143554688,9473.300959909655,8.325,222.578125,,18111,18127
634,30,0.003465890884399414,8655.78317396987,9.3125,222.578125,,18127,18157
635,55,0.005650758743286133,9733.206193831484,8.4625,222.578125,,18157,18212
636,17,0.0016520023345947266,10290.542358204648,8.325,222.578125,,18212,18229
637,21,0.002113819122314453,9934.624859011956,8.3875,222.578125,,18229,18250
638,47,0.0048770904541015625,9636.893234258898,8.4125,222.578125,,18250,18297
639,26,0.0025780200958251953,10085.258855081845,8.375,222.578125,,18297,18323
640,13,0.0013239383697509766,9819.18818656582,8.5,222.578125,,18323,18336
641,32,0.0032901763916015625,9725.92231884058,8.525,222.578125,,18336,18368
642,34,0.003648996353149414,9317.630578242404,8.6125,222.578125,,18368,18402
643,40,0.004131793975830078,9681.024812463935,8.5125,222.578125,,18402,18442
644,61,0.006623983383178711,9208.9602994637,8.7125,222.578125,,18442,18503
645,23,0.0023009777069091797,9995.750906641799,8.4375,222.578125,,18503,18526
646,40,0.004061222076416016,9849.25208406716,8.4625,222.578125,,18526,18566
647,27,0.0030090808868408203,8972.839553125743,8.7125,222.578125,,18566,18593
648,36,0.003618001937866211,9950.243426688632,8.4,222.578125,,18593,18629
649,25,0.0025141239166259766,9943.821716453296,8.4,222.578125,,18629,18654
650,14,0.0013692378997802734,10224.665854083232,8.325,222.578125,,18654,18668
651,21,0.0021390914916992188,9817.251894783773,8.425,222.578125,,18668,18689
652,20,0.0020160675048828125,9920.302743614002,8.3625,222.578125,,18689,18709
653,20,0.0019578933715820312,10215.06088650755,8.3125,222.578125,,18709,18729
654,35,0.003592967987060547,9741.250165892501,8.4625,222.578125,,18729,18764
655,34,0.003720998764038086,9137.331710130069,8.6125,222.578125,,18764,18798
656,28,1.3054320812225342,21.448837057672172,0.1875,223.109375,,18798,18826
657,22,0.004423856735229492,4973.0362705470225,10.375,223.109375,,18826,18848
658,36,0.00699305534362793,5147.964406259589,10.1625,223.109375,,18848,18884
659,19,0.0033028125762939453,5752.67277845954,9.925,223.109375,,18884,18903
660,35,0.005443096160888672,6430.163819535699,9.775,223.109375,,18903,18938
661,19,0.0027780532836914062,6839.321661517336,9.6375,223.109375,,18938,18957
662,17,0.0025818347930908203,6584.464678178964,9.4625,223.109375,,18957,18974
663,26,0.0036840438842773438,7057.462076106653,9.4375,223.109375,,18974,19000
664,17,0.0022373199462890625,7598.376811594203,9.3375,223.109375,,19000,19017
665,39,0.005235910415649414,7448.561358772369,9.3125,223.109375,,19017,19056
666,23,0.0028090476989746094,8187.828212527585,9.1,223.109375,,19056,19079
667,43,0.005880117416381836,7312.779142845558,9.225,223.109375,,19079,19122
668,21,0.0025382041931152344,8273.566034191246,9.025,223.109375,,19122,19143
669,22,0.0025360584259033203,8674.879007238884,8.9,223.109375,,19143,19165
670,23,0.0026199817657470703,8778.687050687051,8.9,223.109375,,19165,19188
671,37,0.004164218902587891,8885.219741211497,8.75,223.109375,,19188,19225
672,23,0.0027878284454345703,8250.148978021038,8.8875,223.109375,,19225,19248
673,20,0.002309083938598633,8661.443469282396,8.6125,223.109375,,19248,19268
674,14,0.0015108585357666016,9266.254694650466,8.6625,223.109375,,19268,19282
675,38,0.0041201114654541016,9223.05144378219,8.6625,223.109375,,19282,19320
676,20,0.0021550655364990234,9280.460227901316,8.6,223.109375,,19320,19340
677,29,0.0030977725982666016,9361.565150465636,8.5875,223.109375,,19340,19369
678,31,0.0035550594329833984,8719.966735966736,8.7625,223.109375,,19369,19400
679,28,0.0035326480865478516,7926.065465343861,8.7625,223.109375,,19400,19428
680,15,0.0018510818481445312,8103.369397217929,9.1875,223.109375,,19428,19443
681,38,0.0043659210205078125,8703.776321537789,8.8625,223.109375,,19443,19481
682,18,0.002218008041381836,8115.389874234118,9.0875,223.109375,,19481,19499
683,22,0.0027511119842529297,7996.766444232602,9.0625,223.109375,,19499,19521
684,21,0.002698183059692383,7783.015286736768,8.725,223.109375,,19521,19542
685,31,0.0038721561431884766,8005.875500277077,9.025,223.109375,,19542,19573
686,28,0.0035409927368164062,7907.387018583356,9.35,223.109375,,19573,19601
687,24,0.0023927688598632812,10030.220805101633,8.425,223.109375,,19601,19625
688,22,0.002431154251098633,9049.199568500539,8.75,223.109375,,19625,19647
689,14,0.0015821456909179688,8848.742616033755,8.7125,223.109375,,19647,19661
690,18,0.0022678375244140625,7937.07653490328,9.05,223.109375,,19661,19679
691,21,0.002605915069580078,8058.589569990851,9.0,223.109375,,19679,19700
692,19,0.0022008419036865234,8633.059906835662,8.8,223.109375,,19700,19719
693,28,0.00333404541015625,8398.20594965675,9.0,223.109375,,19719,19747
694,45,0.0050661563873291016,8882.47352816603,8.8,223.109375,,19747,19792
695,30,0.0034329891204833984,8738.740190290993,8.75,223.109375,,19792,19822
696,29,0.0032148361206054688,9020.677543755563,8.7,223.109375,,19822,19851
697,21,0.0025551319122314453,8218.753755715219,8.775,223.109375,,19851,19872
698,27,0.0027811527252197266,9708.20471495928,8.3875,223.109375,,19872,19899
699,29,0.0034379959106445312,8435.146740638003,8.7875,223.109375,,19899,19928
700,21,0.002171039581298828,9672.785416209093,8.5375,223.109375,,19928,19949
701,89,0.012557744979858398,7087.2597064798465,8.875,223.109375,,19949,20038
702,63,0.007625102996826172,8262.18347820649,8.95,223.109375,,20038,20101
703,57,0.006823062896728516,8354.01942833182,8.975,223.109375,,20101,20158
704,26,0.004485130310058594,5796.933021475654,10.1,223.109375,,20158,20184
705,12,0.0012612342834472656,9514.48922495274,8.475,223.109375,,20184,20196
706,19,0.0024330615997314453,7809.091229789319,9.0375,223.109375,,20196,20215
707,19,0.0023458003997802734,8099.580851712572,9.0625,223.109375,,20215,20234
708,20,0.002399921417236328,8333.606199086033,8.875,223.109375,,20234,20254
709,31,0.003484010696411133,8897.79128173544,8.7375,223.109375,,20254,20285
710,24,0.002674102783203125,8974.972895863053,8.7125,223.109375,,20285,20309
711,43,0.005450010299682617,7889.893346165624,9.1,223.109375,,20309,20352
712,21,0.002557039260864258,8212.623216783217,9.05,223.109375,,20352,20373
713,20,0.0021109580993652344,9474.370905805286,8.625,223.109375,,20373,20393
714,15,0.0016362667083740234,9167.209675069213,8.525,223.109375,,20393,20408
715,45,0.004951953887939453,9087.322099181512,8.7375,223.109375,,20408,20453
716,35,0.0043599605560302734,8027.595559687209,9.1125,223.109375,,20453,20488
717,23,0.002351999282836914,9778.914546376078,8.4,223.109375,,20488,20511
718,25,0.0028460025787353516,8784.250649241852,8.725,223.109375,,20511,20536
719,35,0.0034880638122558594,10034.22009569378,8.3,223.109375,,20536,20571
720,25,0.002714872360229492,9208.536049881444,8.6875,223.109375,,20571,20596
721,24,0.0029098987579345703,8247.709627201966,9.0125,223.109375,,20596,20620
722,17,0.002084016799926758,8157.323875986729,8.9375,223.109375,,20620,20637
723,24,0.002499103546142578,9603.443617630222,8.5125,223.109375,,20637,20661
724,20,0.0022988319396972656,8700.070524787388,8.85,223.109375,,20661,20681
725,29,0.0029687881469726562,9768.295534853838,8.3625,223.109375,,20681,20710
726,25,0.0024356842041015625,10264.056382145654,8.325,223.109375,,20710,20735
727,26,0.0030930042266845703,8406.066754027595,9.0,223.109375,,20735,20761
728,23,0.002916097640991211,7887.253045540021,9.125,223.109375,,20761,20784
729,20,0.0024688243865966797,8101.02172863351,8.9875,223.109375,,20784,20804
730,24,0.002665996551513672,9002.262207118583,8.6625,223.109375,,20804,20828
