I,Window Size,Processing Time (s),Events/s,CPU (%),Memory (MB), Total Events,Cumulative Total Events
33,11,0.009173154830932617,10901.374918778427,7.85,196.921875,,352,363
34,11,0.010043859481811523,9956.3320435825,8.15,196.921875,,363,374
35,11,0.008966922760009766,11152.097846317469,7.8125,196.921875,,374,385
36,11,0.009920835494995117,10079.796207733532,8.05,196.921875,,385,396
37,11,0.009979963302612305,10020.076924914594,8.35,196.921875,,396,407
38,11,0.010066032409667969,9934.400757934629,8.2375,196.921875,,407,418
39,11,0.010175943374633789,9827.098709027436,8.3,196.921875,,418,429
40,11,0.009058952331542969,11038.80408464049,7.875,196.921875,,429,440
41,11,0.011426925659179688,8751.260223668836,8.85,198.046875,,440,451
42,11,0.009223222732543945,10842.197234070052,7.8625,198.046875,,451,462
43,11,0.009321928024291992,10727.39456252078,7.9625,198.046875,,462,473
44,11,0.010032176971435547,9967.926232235372,8.1875,198.0625,,473,484
45,11,0.009458065032958984,10572.987143937484,7.9875,198.0625,,484,495
46,11,0.009322166442871094,10727.120204603581,7.925,198.0625,,495,506
47,11,0.008976936340332031,11139.657919898013,7.8625,198.0625,,506,517
48,11,0.009588956832885742,10428.663069693428,8.1,198.0625,,517,528
49,11,0.009381771087646484,10658.968233799238,7.9875,198.0625,,528,539
50,11,0.009407997131347656,10629.254941713127,7.9875,198.0625,,539,550
51,11,0.009991884231567383,10008.122360352192,8.2,198.0625,,550,561
52,11,0.00948190689086914,10546.401810409856,8.0375,198.078125,,561,572
53,11,0.009298086166381836,10754.901407728403,7.9375,198.078125,,572,583
54,11,1.359184741973877,73.5735157347153,0.275,205.734375,,583,594
55,11,0.014776229858398438,6767.626177875307,9.5875,205.734375,,594,605
56,11,0.012589216232299805,7943.306251538738,9.075,205.734375,,605,616
57,11,0.011147022247314453,8971.005689352784,8.675,205.734375,,616,627
58,11,0.010268926620483398,9738.116133825544,8.325,205.734375,,627,638
59,11,0.0097198486328125,10288.226059654631,8.1375,205.734375,,638,649
60,11,0.009369134902954102,10673.344021172099,8.0125,205.734375,,649,660
61,11,0.00928807258605957,10766.496393459456,7.8875,205.734375,,660,671
62,11,0.009498834609985352,10527.607238774128,8.075,205.75,,671,682
63,11,0.009074211120605469,11020.241723594325,7.975,205.75,,682,693
64,11,0.009742975234985352,10263.805212284351,8.1125,205.75,,693,704
65,11,0.00986790657043457,10133.861654062674,8.175,205.75,,704,715
66,11,0.009439945220947266,10593.281810375309,8.2,205.75,,715,726
67,11,0.009137153625488281,10944.327314476568,7.9,205.75,,726,737
68,11,0.010760784149169922,9293.003057561928,8.6,206.203125,,737,748
69,11,0.008645057678222656,11567.302813017099,7.65,206.203125,,748,759
70,11,0.00878000259399414,11389.5182751317,7.775,206.203125,,759,770
71,11,0.008682966232299805,11516.80166945825,7.625,206.203125,,770,781
72,11,0.008655071258544922,11553.919894220704,7.625,206.203125,,781,792
73,11,0.009078025817871094,11015.610883496165,7.9,206.203125,,792,803
74,11,0.009989738464355469,10010.272076372315,8.2875,206.203125,,803,814
75,11,0.010030031204223633,9970.058713066628,8.3,206.203125,,814,825
76,11,0.009813070297241211,10190.490536699142,8.175,206.203125,,825,836
77,11,0.009352922439575195,10691.845318514364,8.0125,206.203125,,836,847
78,11,0.015891075134277344,6292.840424893477,5.9375,206.203125,,847,858
79,11,0.012727022171020508,7857.297540323336,7.7375,206.203125,,858,869
80,11,0.009085893630981445,11006.0720564696,8.0,206.203125,,869,880
81,11,1.3442201614379883,74.39257561278083,0.225,207.875,,880,891
82,11,0.010637044906616211,9401.107250924577,8.4875,207.875,,891,902
83,11,0.00994420051574707,10056.112589608958,8.1875,207.875,,902,913
84,11,0.009150028228759766,10928.92803168482,7.8625,207.875,,913,924
85,11,0.009373188018798828,10668.72869715623,8.0,207.875,,924,935
86,11,0.010071039199829102,9929.461897208874,8.3125,207.875,,935,946
87,11,0.00945281982421875,10578.853914447134,7.9625,207.875,,946,957
88,11,0.0088958740234375,11241.166380789022,7.775,207.875,,957,968
89,11,0.00913095474243164,10951.757271920205,7.8625,207.875,,968,979
90,11,0.009412050247192383,10624.67766040986,8.0125,207.875,,979,990
91,11,0.009165048599243164,10911.01688301553,8.05,207.875,,990,1001
92,11,0.008933067321777344,11194.363189922067,7.825,207.875,,1001,1012
93,11,0.009668111801147461,10343.281300091243,8.125,207.875,,1012,1023
94,11,0.011335134506225586,8822.12733735776,8.85,207.875,,1023,1034
95,11,0.008904218673706055,11230.631643773262,7.775,207.875,,1034,1045
96,11,0.009557008743286133,10463.52500935512,8.075,207.875,,1045,1056
97,11,0.009924888610839844,10075.67983088306,8.1625,207.875,,1056,1067
