I,Window Size,Processing Time (s),Events/s,CPU (%), Memory (MB),CPU (%)
121,100,0.010131359100341797,9870.344048571564,8.4125,217.96875,
122,100,0.008124113082885742,12309.035950110052,7.3375,217.96875,
123,100,0.008085012435913086,12368.564772492702,7.4,217.96875,
124,100,0.008211135864257812,12178.583042973287,7.475,217.96875,
125,100,0.008248090744018555,12124.017921664981,7.5,217.96875,
126,100,0.008212804794311523,12176.108224228525,7.4625,217.96875,
127,100,0.008430957794189453,11861.04858322493,7.7875,217.96875,
128,100,0.008202075958251953,12192.035346782164,7.5,217.96875,
129,100,0.008217096328735352,12169.749020745685,7.475,217.984375,
130,100,0.008140087127685547,12284.88079198641,7.4625,217.984375,
131,100,0.008177042007446289,12229.36116861533,7.4625,217.984375,
132,100,0.008723974227905273,11462.665682818179,7.725,217.984375,
133,100,0.008439064025878906,11849.655328285682,7.5875,217.984375,
134,100,0.008235931396484375,12141.917554423344,7.45,217.984375,
135,100,1.3877482414245605,72.05917976689153,0.3375,222.15625,
136,100,0.012719869613647461,7861.715806639051,9.15,222.15625,
137,100,0.011153936386108398,8965.444712823033,8.6625,222.15625,
138,100,0.010289907455444336,9718.260386014505,8.3875,222.15625,
139,100,0.00987696647644043,10124.56610423154,8.175,222.15625,
140,100,0.009095907211303711,10993.955597494169,7.9125,222.15625,
141,100,0.008723020553588867,11463.918878290104,7.7625,222.15625,
142,100,0.008536100387573242,11714.951261067508,7.6375,222.15625,
143,100,0.008317232131958008,12023.230614877455,7.55,222.15625,
144,100,0.008188247680664062,12212.625203820173,7.45,222.15625,
145,100,0.008682012557983398,11518.066730742827,7.8375,222.15625,
146,100,0.008375167846679688,11940.059212024596,7.575,222.15625,
147,100,0.00815725326538086,12259.028467878647,7.475,222.15625,
148,100,0.00983285903930664,10169.98205712623,8.2375,222.65625,
149,100,0.008919954299926758,11210.819768529656,7.775,222.65625,
150,100,0.008585929870605469,11646.962123736532,7.65,222.65625,
151,100,0.008117914199829102,12318.435196334694,7.45,222.65625,
152,100,0.008326292037963867,12010.148039973656,7.5,222.65625,
153,100,0.008273839950561523,12086.286488199867,7.4875,222.65625,
154,100,0.008221864700317383,12162.69102508337,7.4375,222.65625,
155,100,0.009469270706176758,10560.475363194602,8.025,222.65625,
156,100,0.009598016738891602,10418.819087363689,8.1,222.65625,
157,100,0.008730173110961914,11454.526586011962,7.6875,222.65625,
158,100,0.009487152099609375,10540.570969039003,8.0125,222.65625,
159,100,0.008736848831176758,11445.774321189794,7.7375,222.65625,
160,100,0.009038925170898438,11063.262291622705,7.8625,222.65625,
161,100,0.008387088775634766,11923.088293820001,7.525,222.65625,
162,100,1.3913280963897705,71.87377316643057,0.2875,223.953125,
163,100,0.012224912643432617,8180.0175524134565,8.975,223.953125,
164,100,0.010868072509765625,9201.263601263601,8.6125,223.953125,
165,100,0.009892940521240234,10108.2180556225,8.2625,223.953125,
166,100,0.009428977966308594,10605.60331748761,8.05,223.953125,
167,100,0.008994102478027344,11118.396776587848,7.9,223.953125,
168,100,0.008756875991821289,11419.5975931825,7.675,223.953125,
169,100,0.008457183837890625,11824.26702751466,7.5875,223.953125,
170,100,0.008391857147216797,11916.313426899256,7.6,223.953125,
171,100,0.008341789245605469,11987.835829427233,7.4875,223.953125,
172,100,0.008443117141723633,11843.966904808969,7.675,223.953125,
173,100,0.008287191390991211,12066.814350240225,7.475,223.953125,
174,100,0.007958173751831055,12565.69699511669,7.325,223.953125,
175,100,0.010023117065429688,9976.936251189343,8.35,224.421875,
176,100,0.009570837020874023,10448.406945171013,8.05,224.421875,
177,100,0.008584022521972656,11649.550049994445,7.625,224.421875,
178,100,0.008821964263916016,11335.344035457543,7.725,224.421875,
179,100,0.008417129516601562,11880.534783593926,7.5625,224.421875,
180,100,0.008080005645751953,12376.228976099144,7.4,224.421875,
181,100,0.008089065551757812,12362.36736618722,7.4375,224.421875,
182,100,0.008266210556030273,12097.441665945604,7.5,224.421875,
183,100,0.00840902328491211,11891.98752480862,7.6,224.421875,
184,100,0.008610010147094727,11614.38817046493,7.6875,224.421875,
185,100,0.008297920227050781,12051.21250430985,7.525,224.421875,
186,100,0.008279085159301758,12078.629229661627,7.5125,224.421875,
187,100,0.008238792419433594,12137.70112281514,7.5375,224.421875,
188,100,0.008880138397216797,11261.085754174945,7.9875,224.421875,
189,100,1.385462999343872,72.17803726794438,0.2875,223.421875,
190,100,0.011723041534423828,8530.209477323571,8.875,223.421875,
191,100,0.010534286499023438,9492.811877602751,8.475,223.421875,
192,100,0.009647846221923828,10365.007660752237,8.125,223.421875,
193,100,0.009274959564208984,10781.718163590562,8.0,223.421875,
194,100,0.009055852890014648,11042.582207829819,7.85,223.421875,
195,100,0.008529901504516602,11723.464795818543,7.65,223.421875,
196,100,0.008373022079467773,11943.119109314046,7.55,223.421875,
197,100,0.008352041244506836,11973.1209500157,7.525,223.421875,
198,100,0.008592844009399414,11637.590521905608,7.6375,223.421875,
199,100,0.008380889892578125,11931.90714610833,7.675,223.421875,
200,100,0.008100271224975586,12345.265636497425,7.4375,223.421875,
201,100,0.009822845458984375,10180.349514563106,6.8,223.421875,
202,100,0.010257959365844727,9748.527600232423,8.4625,224.203125,
203,100,0.00804591178894043,12428.672178267698,7.35,224.203125,
204,100,0.008260965347290039,12105.122802966896,7.5125,224.203125,
205,100,0.008189201354980469,12211.202981250728,7.475,224.203125,
206,100,0.008192062377929688,12206.938300349244,7.4875,224.203125,
207,100,0.008147001266479492,12274.454947177432,7.45,224.203125,
208,100,0.008067846298217773,12394.881645438694,7.425,224.203125,
209,100,0.00808095932006836,12374.76839558624,7.4375,224.203125,
210,100,0.008224010467529297,12159.517597263291,7.45,224.203125,
211,100,0.008111715316772461,12327.848808159186,7.4375,224.203125,
212,100,0.008249044418334961,12122.616260585566,7.5,224.203125,
213,100,0.008219003677368164,12166.924839729643,7.4375,224.203125,
214,100,0.008778095245361328,11391.993046879245,7.7625,224.203125,
215,100,0.008664131164550781,11541.838194826638,7.7125,224.203125,
216,100,1.3963260650634766,71.61651028512028,0.3,225.375,
217,100,0.012749671936035156,7843.339067993118,9.1125,225.375,
218,100,0.010958671569824219,9125.193629797233,8.6125,225.375,
219,100,0.010082006454467773,9918.660581266111,8.3375,225.375,
220,100,0.00945901870727539,10571.92115743308,8.0875,225.375,
221,100,0.008993148803710938,11119.575821845176,7.8375,225.375,
222,100,0.008656024932861328,11552.646945408473,7.7125,225.375,
223,100,0.008445024490356445,11841.291888992406,7.55,225.375,
224,100,0.00910806655883789,10979.278571802524,7.8875,225.375,
225,100,0.008409976959228516,11890.638997561944,7.6875,225.375,
226,100,0.008314847946166992,12026.678136200717,7.5375,225.375,
227,100,0.008445978164672852,11839.95483415667,7.5875,225.375,
228,100,0.008272171020507812,12088.724925063409,7.5,225.375,
229,100,0.010106086730957031,9895.026894404076,8.375,225.84375,
230,100,0.009208917617797852,10859.039482200647,7.9125,225.84375,
231,100,0.009499073028564453,10527.343004869233,8.075,225.84375,
232,100,0.009401082992553711,10637.07235423905,8.025,225.84375,
233,100,0.008372068405151367,11944.479567136552,7.5875,225.84375,
234,100,0.008148193359375,12272.659176029963,7.4125,225.84375,
235,100,0.008526086807250977,11728.710047258186,7.625,225.84375,
236,100,0.00813603401184082,12291.000732600733,7.45,225.84375,
237,100,0.008255243301391602,12113.513357400721,7.5125,225.84375,
238,100,0.008044004440307617,12431.619194404102,7.375,225.84375,
239,100,0.009129762649536133,10953.187266602252,7.9125,225.84375,
240,100,0.009547948837280273,10473.453691912004,8.1125,225.84375,
241,100,0.009425878524780273,10609.090679145062,8.0625,225.84375,
242,100,0.008246898651123047,12125.770453888406,7.5,225.84375,
243,100,1.383281946182251,72.2918420760078,0.3,225.96875,
244,100,0.01230001449584961,8130.07171932545,9.0,225.96875,
245,100,0.011049270629882812,9050.371137579838,8.6625,225.96875,
246,100,0.009953975677490234,10046.237125748503,8.2875,225.96875,
247,100,0.00934290885925293,10703.304667364177,8.0625,225.96875,
248,100,0.00899505615234375,11117.217981340118,7.9125,225.96875,
249,100,0.008660078048706055,11547.240040745533,7.7125,225.96875,
250,100,0.008418798446655273,11878.179604089377,7.575,225.96875,
251,100,0.00822901725769043,12152.119368390555,7.5,225.96875,
252,100,0.008602142333984375,11625.011086474502,7.7125,225.96875,
253,100,0.008362054824829102,11958.783109514441,7.5875,225.96875,
254,100,0.008067131042480469,12395.980612365527,7.3875,225.96875,
255,100,0.008539915084838867,11709.718305927023,7.6375,225.96875,
256,100,0.00996088981628418,10039.263744943632,8.375,226.46875,
257,100,0.008378982543945312,11934.623264284088,7.5375,226.46875,
258,100,0.008001089096069336,12498.298519026193,7.3625,226.46875,
259,100,0.008104801177978516,12338.36559392834,7.3875,226.46875,
260,100,0.0080718994140625,12388.657844990548,7.425,226.46875,
261,100,0.008220911026000977,12164.101969200428,7.475,226.46875,
262,100,0.008141040802001953,12283.441691559772,7.4625,226.46875,
263,100,0.008069992065429688,12391.585913495628,7.4375,226.46875,
264,100,0.008262872695922852,12102.328533918111,7.5625,226.46875,
265,100,0.008102178573608398,12342.359415001618,7.425,226.46875,
266,100,0.008104085922241211,12339.454561501574,7.4125,226.46875,
267,100,0.008156299591064453,12260.461853259281,7.4375,226.46875,
268,100,0.00832509994506836,12011.86780457071,7.5125,226.46875,
269,100,2.1519479751586914,46.46952489296387,11.5,281.25,
270,100,1.9432251453399658,51.460840880846604,12.4375,281.4375,
271,100,1.5743720531463623,63.51738764680895,12.45,279.4375,
272,100,1.3335790634155273,74.98618022982653,12.4625,278.4375,
273,100,0.9842309951782227,101.60216503026527,12.4375,277.921875,
274,100,0.688884973526001,145.16211536471502,12.4375,277.953125,
275,100,0.40288615226745605,248.20907702386103,12.4,275.953125,
276,100,0.23940300941467285,417.7056931928069,12.35,275.953125,
277,100,1.324862003326416,75.47955919101278,12.425,281.234375,
278,100,2.0721652507781982,48.25869942681703,12.4625,281.234375,
279,100,1.743062973022461,57.370273792575944,12.4625,281.234375,
280,100,1.4505290985107422,68.94036121210527,12.4625,281.234375,
281,100,1.0876128673553467,91.94448043186661,12.45,280.265625,
282,100,0.8261120319366455,121.04895720447392,12.4375,280.265625,
283,100,0.5730810165405273,174.4953978822437,12.45,277.265625,
284,100,0.2331230640411377,428.95798582311727,12.3375,276.28125,
285,100,0.06542730331420898,1528.4139026754415,11.95,274.921875,
286,100,0.00821828842163086,12167.983753988976,7.5,274.921875,
287,100,0.008188962936401367,12211.558505837482,7.4875,274.921875,
288,100,0.008739948272705078,11441.715314528888,7.7125,274.921875,
289,100,0.009167194366455078,10908.462938881665,7.9125,274.921875,
290,100,0.00948786735534668,10539.776353813293,8.0625,274.921875,
291,100,0.009145259857177734,10934.626414307315,7.9,274.921875,
292,100,0.008576154708862305,11660.237413471963,7.65,274.921875,
293,100,0.00948190689086914,10546.401810409856,7.9875,274.921875,
294,100,0.008315086364746094,12026.33329510265,7.525,274.921875,
295,100,0.009084939956665039,11007.227397979268,7.8875,274.921875,
296,100,0.06980228424072266,1432.6178732938943,1.925,274.921875,
297,100,0.009372234344482422,10669.814296616638,8.025,274.921875,
298,100,0.008931159973144531,11196.753870795515,7.85,274.921875,
299,100,0.00857686996459961,11659.26502474009,7.6125,274.921875,
300,100,0.008460760116577148,11819.269028094795,7.625,274.921875,
301,100,0.009853124618530273,10149.064776054396,7.0,274.921875,
302,100,0.00812077522277832,12314.095299609524,7.4375,274.921875,
303,100,0.008228063583374023,12153.527860682101,7.5,274.921875,
304,100,0.008061885833740234,12404.0456615603,7.45,274.921875,
305,100,0.008363008499145508,11957.419391624142,7.5875,274.921875,
306,100,0.008032798767089844,12448.961177727651,7.4,274.921875,
307,100,0.008091211318969727,12359.088900020626,7.3875,274.921875,
308,100,0.009090900421142578,11000.010490427485,7.9,274.921875,
309,100,0.008300065994262695,12048.09697526786,7.5375,274.921875,
310,100,0.009940862655639648,10059.489147379782,8.35,274.921875,
311,100,0.008105039596557617,12338.002647448155,7.425,274.921875,
312,100,0.008248090744018555,12124.017921664981,7.5125,274.921875,
313,100,0.008227109909057617,12154.936679514301,7.5,274.921875,
314,100,0.007978200912475586,12534.154140393868,7.3625,274.921875,
315,100,0.008212089538574219,12177.168737661132,7.4875,274.921875,
316,100,0.00807809829711914,12379.151171713595,7.3625,274.921875,
317,100,0.008008241653442383,12487.135669415582,7.4125,274.921875,
318,100,0.008026123046875,12459.315589353611,7.3625,274.921875,
319,100,0.008902788162231445,11232.436196138293,7.8125,274.921875,
320,100,0.008486270904541016,11783.73883238748,7.5875,274.921875,
321,100,0.007899999618530273,12658.228459333031,7.2875,274.921875,
322,100,0.008316993713378906,12023.575278064442,7.5125,274.921875,
323,100,1.4009792804718018,71.3786430633888,0.2875,274.921875,
324,100,0.014264106750488281,7010.603730694658,9.4625,274.921875,
325,100,0.01170802116394043,8541.15299244507,8.875,274.921875,
326,100,0.010820865631103516,9241.404838496454,8.5875,274.921875,
327,100,0.009840726852416992,10161.850999394306,8.2,274.921875,
328,100,0.009290933609008789,10763.180990017707,8.0375,274.921875,
329,100,0.008932113647460938,11195.55840273329,7.875,274.921875,
330,100,0.00860905647277832,11615.674762524579,7.6875,274.921875,
331,100,0.008356094360351562,11967.313398767405,7.55,274.921875,
332,100,0.00833892822265625,11991.948764867338,7.525,274.921875,
333,100,0.008430957794189453,11861.04858322493,7.7,274.921875,
334,100,0.00809788703918457,12348.900338583837,7.375,274.921875,
335,100,0.008634090423583984,11581.995913182747,7.7125,274.921875,
336,100,0.008183956146240234,12219.02930723067,7.5,274.921875,
337,100,0.009739875793457031,10267.071379614217,8.25,274.921875,
338,100,0.009268999099731445,10788.651387709957,7.9875,274.921875,
339,100,0.00902104377746582,11085.191743531464,7.875,274.921875,
340,100,0.008098840713500977,12347.446200947923,7.3875,274.921875,
341,100,0.008534908294677734,11716.587518855802,7.6375,274.921875,
342,100,0.008568286895751953,11670.944404251766,7.65,274.921875,
343,100,0.009109258651733398,10977.841756746146,7.775,274.921875,
344,100,0.008915901184082031,11215.916140763718,7.7375,274.921875,
345,100,0.009673833847045898,10337.163277880469,8.075,274.921875,
346,100,0.009453058242797852,10578.587101818457,7.9875,274.921875,
347,100,0.008651018142700195,11559.333057737356,7.7125,274.921875,
348,100,0.008170843124389648,12238.639082606285,7.45,274.921875,
349,100,0.008376836776733398,11937.680375693753,7.575,274.921875,
350,100,1.3861029148101807,72.14471518061447,0.3125,274.953125,
351,100,0.013514041900634766,7399.710666525529,9.325,274.953125,
352,100,0.011455774307250977,8729.222252284126,8.7625,274.953125,
353,100,0.010413169860839844,9603.223738437586,8.45,274.953125,
354,100,0.00960397720336914,10412.352911970607,8.125,274.953125,
355,100,0.00912785530090332,10955.476035000653,8.0875,274.953125,
356,100,0.008575916290283203,11660.56157909369,7.675,274.953125,
357,100,0.008385896682739258,11924.783214397406,7.5375,274.953125,
358,100,0.008726119995117188,11459.84699453552,7.7375,274.953125,
359,100,0.008971691131591797,11146.170608557002,7.875,274.953125,
360,100,0.009060144424438477,11037.351648640824,7.95,274.953125,
361,100,0.00849008560180664,11778.444257231115,7.6375,274.953125,
362,100,0.008777856826782227,11392.30246896814,7.7875,274.953125,
363,100,0.010481119155883789,9540.965856099725,8.4125,274.953125,
364,100,0.008166313171386719,12245.428004204134,7.4875,274.953125,
365,100,0.008144855499267578,12277.688659914525,7.425,274.953125,
366,100,0.008126020431518555,12306.14675938151,7.45,274.953125,
367,100,0.008550167083740234,11695.677876303609,7.65,274.953125,
368,100,0.008172035217285156,12236.853775236317,7.4625,274.953125,
369,100,0.008126258850097656,12305.785705903063,7.4375,274.953125,
370,100,0.008193016052246094,12205.517401932255,7.4875,274.953125,
371,100,0.008635997772216797,11579.437910662029,7.6375,274.953125,
372,100,0.008197784423828125,12198.417868776174,7.5625,274.953125,
373,100,0.00842905044555664,11863.732533800985,7.6,274.953125,
374,100,0.00851583480834961,11742.82994568565,7.625,274.953125,
375,100,0.008115053176879883,12322.778153186238,7.45,274.953125,
376,100,0.0086669921875,11538.028169014084,7.675,274.953125,
377,100,1.3855972290039062,72.17104502430993,0.275,275.28125,
378,100,0.013220787048339844,7563.846209334199,9.25,275.28125,
379,100,0.011545181274414062,8661.62233603172,8.825,275.28125,
380,100,0.010272026062011719,9735.177792219849,8.425,275.28125,
381,100,0.009541749954223633,10480.257864621073,8.15,275.28125,
382,100,0.009256362915039062,10803.37935297754,7.9875,275.28125,
383,100,0.008792877197265625,11372.841648590022,7.8375,275.28125,
384,100,0.008606195449829102,11619.536249549825,7.7125,275.28125,
385,100,0.00849294662475586,11774.476447139408,7.675,275.28125,
386,100,0.008608818054199219,11615.996455079206,7.6125,275.28125,
387,100,0.008310079574584961,12033.57911347009,7.6375,275.28125,
388,100,0.008130073547363281,12300.011730205279,7.45,275.28125,
389,100,0.008283138275146484,12072.71889931495,7.5375,275.28125,
390,100,0.010164976119995117,9837.70141902193,8.3875,275.28125,
391,100,0.008044004440307617,12431.619194404102,7.3875,275.28125,
392,100,0.008212089538574219,12177.168737661132,7.475,275.28125,
393,100,0.009258031845092773,10801.431845690298,7.9,275.28125,
394,100,0.008230924606323242,12149.303362975408,7.5,275.28125,
395,100,0.008402824401855469,11900.760413119964,7.575,275.28125,
396,100,0.008800983428955078,11362.366581784689,7.7625,275.28125,
397,100,0.009567022323608398,10452.573080469509,8.1,275.28125,
398,100,0.009476184844970703,10552.770090071957,8.025,275.28125,
399,100,0.009389162063598633,10650.577689748863,8.025,275.28125,
400,100,0.008003950119018555,12493.830985076405,7.3375,275.28125,
401,100,0.010282039642333984,9725.696795436628,7.475,275.28125,
402,100,0.008558034896850586,11684.925477085944,7.6125,275.28125,
403,100,0.00853872299194336,11711.353102138828,7.6375,275.28125,
404,100,1.3795380592346191,72.48803273719099,0.2875,275.296875,
405,100,0.013440847396850586,7440.007095343681,9.3,275.296875,
406,100,0.011200904846191406,8927.850148999574,8.7375,275.296875,
407,100,0.010258913040161133,9747.621371633084,8.375,275.296875,
408,100,0.009632110595703125,10381.940594059406,8.15,275.296875,
409,100,0.009034872055053711,11068.225359546113,7.8875,275.296875,
410,100,0.008720874786376953,11466.739570233474,7.7875,275.296875,
411,100,0.008556127548217773,11687.530303452504,7.675,275.296875,
412,100,0.009050846099853516,11048.690796059218,7.8,275.296875,
413,100,0.008254051208496094,12115.26285384171,7.4875,275.296875,
414,100,0.00822901725769043,12152.119368390555,7.6125,275.296875,
415,100,0.008488178253173828,11781.090949946632,7.625,275.296875,
416,100,0.008790969848632812,11375.309177695812,7.75,275.296875,
417,100,0.01096200942993164,9122.415068076036,8.7625,275.296875,
418,100,0.008277177810668945,12081.412564449693,7.4,275.296875,
419,100,0.009229183197021484,10835.195040041333,7.9375,275.296875,
420,100,0.008723974227905273,11462.665682818179,7.6875,275.296875,
421,100,0.00853276252746582,11719.533935007963,7.575,275.296875,
422,100,0.008834123611450195,11319.741991201792,7.7875,275.296875,
423,100,0.008907079696655273,11227.024277951765,7.7875,275.296875,
424,100,0.008900165557861328,11235.746048754352,7.775,275.296875,
425,100,0.008769989013671875,11402.52283601566,7.75,275.296875,
426,100,0.008272886276245117,12087.679760223638,7.5375,275.296875,
427,100,0.008129119873046875,12301.45471609573,7.4375,275.296875,
428,100,0.008160829544067383,12253.65625639078,7.4,275.296875,
429,100,0.008710145950317383,11480.863876495223,7.675,275.296875,
430,100,0.009172916412353516,10901.658262722878,7.8875,275.296875,
431,100,1.3845031261444092,72.22807815427757,0.35,275.3125,
432,100,0.013098955154418945,7634.196683715259,9.1625,275.3125,
433,100,0.011260986328125,8880.21680216802,8.7125,275.3125,
434,100,0.009982109069824219,10017.922996082927,8.3,275.3125,
435,100,0.009467840194702148,10562.070962705548,8.05,275.3125,
436,100,0.008976221084594727,11140.545565619273,7.8125,275.3125,
437,100,0.008760929107666016,11414.314483209057,7.6875,275.3125,
438,100,0.008408069610595703,11893.33635796518,7.5375,275.3125,
439,100,0.008519887924194336,11737.243598712746,7.6125,275.3125,
440,100,0.00873875617980957,11443.27613019398,7.8375,275.3125,
441,100,0.008311748504638672,12031.16287074752,7.525,275.3125,
442,100,0.009496927261352539,10529.721587628348,7.95,275.3125,
443,100,0.008297920227050781,12051.21250430985,7.5375,275.3125,
