I,Window Size,Processing Time (s),Events/s,CPU (%), Memory (MB),CPU (%)
35,100,0.17613506317138672,567.7461273153538,12.0125,214.03125,
36,100,0.14662694931030273,682.0028683020107,12.2125,214.015625,
37,100,0.032592058181762695,3068.2321270510092,11.1375,214.015625,
38,100,0.009753227233886719,10253.016524885108,8.0875,214.015625,
39,100,0.008675813674926758,11526.296408255243,7.675,214.015625,
40,100,0.008263826370239258,12100.931883096275,7.5,214.015625,
41,100,0.011538028717041016,8666.99177583998,8.7375,214.015625,
42,100,0.009120941162109375,10963.780844834797,7.875,214.015625,
43,100,0.009698867797851562,10310.48180924287,8.1,214.015625,
44,100,0.009623050689697266,10391.714979436103,8.125,214.015625,
45,100,0.009651899337768555,10360.655089790776,8.125,214.015625,
46,100,0.00943899154663086,10594.352109118465,8.025,214.015625,
47,100,0.008809804916381836,11350.989147790317,7.6125,214.015625,
48,100,0.009638071060180664,10375.520098948671,8.0,214.015625,
49,100,0.009519100189208984,10505.194610028553,8.0125,214.015625,
50,100,0.00901031494140625,11098.391193903472,7.7625,214.015625,
51,100,0.009424924850463867,10610.164174951304,7.925,214.015625,
52,100,0.008383989334106445,11927.49608986208,7.4875,214.015625,
53,100,0.009746313095092773,10260.29012451381,8.05,214.015625,
54,100,0.08727025985717773,1145.8657297876177,1.725,215.390625,
55,100,0.009799957275390625,10204.126119112496,8.075,215.390625,
56,100,0.009297847747802734,10755.177188573773,7.8375,215.390625,
57,100,0.00874185562133789,11439.218894888998,7.675,215.390625,
58,100,0.008584022521972656,11649.550049994445,7.5875,215.390625,
59,100,0.008459091186523438,11821.600901916572,7.45,215.390625,
60,100,0.00826716423034668,12096.046142754145,7.3875,215.390625,
61,100,0.008386850357055664,11923.427239389373,7.3625,215.390625,
62,100,0.009645223617553711,10367.825979483376,8.075,215.390625,
63,100,0.00954294204711914,10478.948683355819,8.0125,215.390625,
64,100,0.009105920791625977,10981.865786924305,7.775,215.390625,
65,100,0.009071111679077148,11024.007149052488,7.7,215.390625,
66,100,0.008563041687011719,11678.093328878495,7.6125,215.390625,
67,100,0.009536027908325195,10486.546490986824,8.05,215.390625,
68,100,0.010960102081298828,9124.002610398085,8.5625,215.390625,
69,100,0.009099006652832031,10990.210669741118,7.75,215.390625,
70,100,0.008133888244628906,12294.243170359949,7.2875,215.390625,
71,100,0.008142232894897461,12281.643290093994,7.2625,215.390625,
72,100,0.008063077926635742,12402.211774446318,7.325,215.390625,
73,100,0.009172916412353516,10901.658262722878,7.75,215.390625,
74,100,0.009616851806640625,10398.413328044428,8.0,215.390625,
75,100,0.009479045867919922,10549.584989184566,8.0125,215.390625,
76,100,0.00961613655090332,10399.186770138596,8.0375,215.390625,
77,100,0.009725332260131836,10282.425044740261,7.975,215.390625,
78,100,0.00923013687133789,10834.07552823268,7.85,215.390625,
79,100,0.008168935775756836,12241.496658202726,7.375,215.390625,
80,100,0.008126020431518555,12306.14675938151,7.2125,215.390625,
81,100,1.4827120304107666,67.44397964606537,11.875,217.015625,
82,100,0.1359560489654541,735.5318190028427,12.0,217.015625,
83,100,0.12180089950561523,821.0119991387241,12.0375,217.03125,
84,100,0.15949201583862305,626.9906331937132,12.0375,217.03125,
85,100,0.13007903099060059,768.7634143525095,11.95,217.03125,
86,100,0.12209820747375488,819.0128427683518,11.9875,217.03125,
87,100,0.1776728630065918,562.832152911781,12.05,217.03125,
88,100,0.14249801635742188,701.764154731629,12.0,217.046875,
89,100,0.035553932189941406,2812.628416619726,11.25,217.046875,
90,100,0.008486747741699219,11783.076750196651,7.575,217.046875,
91,100,0.00913691520690918,10944.612895650132,7.7625,217.046875,
92,100,0.008712291717529297,11478.036232280663,7.6375,217.046875,
93,100,0.008455038070678711,11827.267856639313,7.525,217.046875,
94,100,0.009054899215698242,11043.745227625794,7.85,217.046875,
95,100,0.01053476333618164,9492.382202507582,8.5125,217.046875,
96,100,0.009733200073242188,10274.11326670586,7.9625,217.046875,
97,100,0.00820779800415039,12183.535699761807,7.4625,217.046875,
98,100,0.009133100509643555,10949.184222204818,7.8125,217.046875,
99,100,0.009207010269165039,10861.289069580755,7.9,217.046875,
100,100,0.008926153182983398,11203.0342690777,7.825,217.046875,
101,100,0.01407003402709961,7107.303351747043,5.7875,217.046875,
102,100,0.009218215942382812,10848.086074901717,7.8875,217.046875,
103,100,0.009285926818847656,10768.984286741295,7.8625,217.046875,
104,100,0.009245872497558594,10815.636926250645,7.925,217.046875,
105,100,0.009449005126953125,10583.124747678643,8.0,217.046875,
106,100,0.009340286254882812,10706.309985705533,7.925,217.046875,
107,100,0.008610963821411133,11613.101863388432,7.625,217.046875,
108,100,0.52823805809021,189.30858628690945,4.75,217.046875,
109,100,0.16713809967041016,598.3076282259767,12.1625,217.046875,
110,100,0.09782123565673828,1022.2729178243787,11.8375,217.046875,
111,100,0.12486505508422852,800.8645808272328,11.975,217.046875,
112,100,0.11983585357666016,834.4748004488409,11.9375,217.046875,
113,100,0.17389607429504395,575.056109836805,12.2875,217.046875,
114,100,0.14248418807983398,701.832261864523,12.2375,217.046875,
115,100,0.17000389099121094,588.2218307883901,12.2625,217.046875,
116,100,0.13490796089172363,741.2461009640449,12.2375,217.046875,
117,100,0.16565680503845215,603.6576642703453,12.275,217.046875,
118,100,0.13080501556396484,764.4966790367383,12.2125,217.046875,
119,100,0.15357422828674316,651.1509197577534,12.2625,217.046875,
120,100,0.12693190574645996,787.8239865061581,12.2125,217.046875,
121,100,0.12090182304382324,827.117387334623,12.2875,217.046875,
122,100,0.1740870475769043,574.425273975792,12.2625,217.09375,
123,100,0.14055919647216797,711.4440215215725,12.225,217.09375,
124,100,0.17075395584106445,585.6379696004155,12.2875,217.09375,
125,100,0.03696107864379883,2705.54874666185,11.4625,217.09375,
126,100,0.008624076843261719,11595.443989826384,7.65,217.09375,
127,100,0.008204936981201172,12187.784041378509,7.475,217.09375,
128,100,0.008321046829223633,12017.718690008882,7.525,217.09375,
129,100,0.008646249771118164,11565.707982903627,7.6875,217.09375,
130,100,0.008085012435913086,12368.564772492702,7.4125,217.09375,
131,100,0.008585929870605469,11646.962123736532,7.625,217.09375,
132,100,0.00944828987121582,10583.925912841605,8.075,217.09375,
133,100,0.00820302963256836,12190.617915479857,7.4125,217.09375,
134,100,0.00939798355102539,10640.580445481759,8.0125,217.09375,
135,100,0.758753776550293,131.79506065149928,5.5875,217.5625,
136,100,0.14348101615905762,696.9563129462631,12.2125,218.078125,
137,100,0.17005586624145508,588.0420488289082,12.2875,218.234375,
138,100,0.13783788681030273,725.4899383187981,12.1125,218.234375,
139,100,0.16441106796264648,608.2315578822198,11.8375,218.234375,
140,100,0.18788886070251465,532.2295298726117,8.9125,218.234375,
141,100,0.14764904975891113,677.2817039004659,12.2,218.234375,
142,100,0.11181902885437012,894.3021686428445,12.175,218.234375,
143,100,0.13979387283325195,715.3389341983634,12.225,218.234375,
144,100,0.16368484497070312,610.9301079027709,12.2625,218.234375,
145,100,0.13634490966796875,733.4340551731856,12.225,218.234375,
146,100,0.16531777381896973,604.895636385138,12.275,218.234375,
147,100,0.12981820106506348,770.3080090432087,12.2125,218.234375,
148,100,0.18998932838439941,526.3453523961786,12.35,218.234375,
149,100,0.13013672828674316,768.4225761359244,12.2125,218.234375,
150,100,0.09749197959899902,1025.7254023491664,12.125,218.234375,
151,100,0.020295143127441406,4927.287251538932,10.525,218.234375,
152,100,0.008265972137451172,12097.790597057976,7.5125,218.234375,
153,100,0.008770942687988281,11401.283027074045,7.6875,218.234375,
154,100,0.008196830749511719,12199.837114601512,7.5,218.234375,
155,100,0.008217096328735352,12169.749020745685,7.4625,218.234375,
156,100,0.009020090103149414,11086.363756508868,7.8625,218.234375,
157,100,0.009474754333496094,10554.363361852038,8.0625,218.234375,
158,100,0.008485078811645508,11785.394363426902,7.5625,218.234375,
159,100,0.009596109390258789,10420.889959999005,8.075,218.234375,
160,100,0.008760213851928711,11415.24644149906,7.7125,218.234375,
161,100,0.008661031723022461,11545.968563327553,7.675,218.234375,
162,100,0.8899199962615967,112.36965167664854,6.725,218.4375,
163,100,0.13656306266784668,732.2624291403262,12.1375,218.4375,
164,100,0.16130590438842773,619.9401093167555,12.2375,218.4375,
165,100,0.12380290031433105,807.7355194918991,12.2,218.4375,
166,100,0.1063852310180664,939.9800991456975,12.15,218.4375,
167,100,0.15009713172912598,666.2352494547719,12.225,218.4375,
168,100,0.17716002464294434,564.4614252088988,12.275,218.4375,
169,100,0.1448512077331543,690.3635914739527,12.25,218.4375,
170,100,0.1717376708984375,582.2834295868503,12.275,218.4375,
171,100,0.13913178443908691,718.7430277211809,12.225,218.4375,
172,100,0.16179108619689941,618.0810225743846,12.2875,218.4375,
173,100,0.13307499885559082,751.4559523574908,12.225,218.4375,
174,100,0.15316295623779297,652.8993854411187,12.2375,218.4375,
175,100,0.17162680625915527,582.6595633842927,12.35,218.4375,
176,100,0.09720802307128906,1028.7216717355047,12.1,218.4375,
177,100,0.013651847839355469,7325.015717778554,9.45,218.4375,
178,100,0.008403778076171875,11899.409895596913,7.5625,218.4375,
179,100,0.009067058563232422,11028.935051275308,7.8625,218.4375,
180,100,0.00815582275390625,12261.178671655753,7.4875,218.4375,
181,100,0.008871078491210938,11272.586540528919,7.8,218.4375,
182,100,0.008554935455322266,11689.158909759768,7.625,218.4375,
183,100,0.008894920349121094,11242.371609306316,7.7875,218.4375,
184,100,0.009533882141113281,10488.9066720016,8.075,218.4375,
185,100,0.009027957916259766,11076.702054613637,7.8625,218.4375,
186,100,0.008849859237670898,11299.614752552601,7.7875,218.4375,
187,100,0.008692026138305664,11504.79743259182,7.725,218.4375,
188,100,0.009511232376098633,10513.884641415787,8.0625,218.4375,
189,100,0.9771022796630859,102.34343126748301,7.3625,218.453125,
190,100,0.15218305587768555,657.1033773981595,12.2375,218.453125,
191,100,0.1154031753540039,866.5272830946459,12.175,218.453125,
192,100,0.14272403717041016,700.6528261290819,12.2375,218.453125,
193,100,0.1653292179107666,604.8537654969925,12.2625,218.453125,
194,100,0.1375408172607422,727.0568983927556,12.2375,218.453125,
195,100,0.1672840118408203,597.7857590787298,12.275,218.453125,
196,100,0.1333932876586914,749.6629084955638,12.2125,218.453125,
197,100,0.15839099884033203,631.3490080380528,12.25,218.453125,
198,100,0.1212007999420166,825.0770625923325,12.1875,218.453125,
199,100,0.12085080146789551,827.4665851228582,12.1875,218.453125,
200,100,0.17381620407104492,575.3203536715507,12.2875,217.46875,
201,100,0.14771795272827148,676.9657861692066,12.2375,217.46875,
202,100,0.18484783172607422,540.9855180134863,12.375,217.46875,
203,100,0.02388286590576172,4187.102184243102,10.8625,217.46875,
204,100,0.008240938186645508,12134.540720381889,7.5,217.46875,
205,100,0.008942842483520508,11182.126956197179,7.725,217.46875,
206,100,0.00807499885559082,12383.902683870207,7.425,217.46875,
207,100,0.008533954620361328,11717.896854221377,7.6,217.46875,
208,100,0.009465217590332031,10564.997481108312,8.0625,217.46875,
209,100,0.008799076080322266,11364.829567008075,7.7375,217.46875,
210,100,0.009511232376098633,10513.884641415787,8.05,217.46875,
211,100,0.008363008499145508,11957.419391624142,7.5375,217.46875,
212,100,0.0092620849609375,10796.705107084019,7.925,217.46875,
213,100,0.008595943450927734,11633.394352915071,7.6625,217.46875,
214,100,0.008535146713256836,11716.260230732702,7.575,217.46875,
215,100,0.008522987365722656,11732.975271343852,7.6125,217.46875,
216,100,1.1371269226074219,87.94093078959109,8.1125,217.5625,
217,100,0.1521611213684082,657.1981009385626,12.25,217.5625,
218,100,0.11081910133361816,902.3715117392305,12.1625,217.5625,
219,100,0.14678621292114258,681.262892542385,12.225,217.5625,
220,100,0.17054104804992676,586.3690949684119,12.275,217.578125,
221,100,0.14316725730895996,698.4837307052443,12.2625,217.578125,
222,100,0.16703391075134277,598.6808280437516,12.2625,218.21875,
223,100,0.1347789764404297,741.9554788220144,12.2125,218.21875,
224,100,0.1598799228668213,625.4694035804558,12.2625,218.234375,
225,100,0.1266341209411621,789.6765836631258,12.2125,218.234375,
226,100,0.10465598106384277,955.5115625832937,12.125,218.234375,
227,100,0.1757969856262207,568.8379675213536,12.2875,218.234375,
228,100,0.14711213111877441,679.7535950265221,12.25,218.234375,
229,100,0.028978347778320312,3450.852366221286,11.2625,218.234375,
230,100,0.00822591781616211,12156.698162425366,7.475,218.234375,
231,100,0.008733034133911133,11450.773976903547,7.65,218.234375,
232,100,0.008332967758178711,12000.526451317559,7.5125,218.234375,
233,100,0.008593320846557617,11636.944760425047,7.625,218.234375,
234,100,0.00846099853515625,11818.935978358882,7.6,218.234375,
235,100,0.008725166320800781,11461.099573723905,7.725,218.234375,
236,100,0.008877038955688477,11265.017591921145,7.8,218.234375,
237,100,0.009328126907348633,10720.265814696486,7.975,218.234375,
238,100,0.00885009765625,11299.310344827587,7.7625,218.234375,
239,100,0.009454011917114258,10577.519985877487,8.025,218.234375,
240,100,0.008749961853027344,11428.621253405994,7.75,218.234375,
241,100,0.008610963821411133,11613.101863388432,7.6625,218.234375,
242,100,1.1985509395599365,83.43408419229665,8.35,218.234375,
243,100,0.1365058422088623,732.5693785837669,12.225,218.234375,
244,100,0.13613200187683105,734.5811317053692,12.2375,218.234375,
245,100,0.15851902961730957,630.8390875304756,12.2625,218.234375,
246,100,0.1324310302734375,755.1100357184007,12.2125,218.234375,
247,100,0.10956692695617676,912.6841719307943,12.175,218.234375,
248,100,0.1979830265045166,505.09380407778895,12.025,218.265625,
249,100,0.1470329761505127,680.1195392905151,12.25,218.265625,
250,100,0.17173194885253906,582.3028310583427,12.275,218.28125,
251,100,0.14086318016052246,709.9087205474398,12.225,218.3125,
252,100,0.16133880615234375,619.813685156287,12.25,218.3125,
253,100,0.13753199577331543,727.1035328013646,12.25,218.3125,
254,100,0.07318305969238281,1366.436446089291,12.0,218.3125,
255,100,0.009402036666870117,10635.993406872069,8.0125,218.3125,
256,100,0.010133028030395508,9868.718383096868,8.4125,218.3125,
257,100,0.008220911026000977,12164.101969200428,7.5,218.3125,
258,100,0.008605003356933594,11621.145960323618,7.6625,218.3125,
259,100,0.00961613655090332,10399.186770138596,8.1125,218.3125,
260,100,0.008799076080322266,11364.829567008075,7.7625,218.3125,
261,100,0.008687019348144531,11511.428257767044,7.675,218.3125,
262,100,0.009191274642944336,10879.883790303753,7.8875,218.3125,
263,100,0.009151935577392578,10926.650341270255,8.1625,218.3125,
264,100,0.009357690811157227,10686.397105658743,8.0,218.3125,
265,100,0.00879526138305664,11369.75874220656,7.725,218.3125,
266,100,0.008844614028930664,11306.315874599024,7.7375,218.3125,
267,100,0.00816488265991211,12247.57343923378,7.475,218.3125,
268,100,0.008143901824951172,12279.126412553429,7.4625,218.3125,
269,100,1.34318208694458,74.45006970534891,8.8875,218.3125,
270,100,0.16996312141418457,588.3629293693022,12.275,218.3125,
271,100,0.13797879219055176,724.749060434576,12.2375,218.3125,
272,100,0.12092804908752441,826.9380078034893,12.1625,218.3125,
273,100,0.11166524887084961,895.5337583643282,12.175,218.3125,
274,100,0.14849209785461426,673.4365090451349,12.2375,218.3125,
275,100,0.17262887954711914,579.2773507094736,12.275,218.3125,
276,100,0.1431562900543213,698.5372417939482,12.2375,218.3125,
277,100,0.167891263961792,595.6236056615643,12.2875,218.3125,
278,100,0.13495898246765137,740.9658710487776,12.2125,218.3125,
279,100,0.16541814804077148,604.528591236268,12.275,218.3125,
280,100,0.08156490325927734,1226.0175149368035,12.0625,218.3125,
281,100,0.009931802749633789,10068.665530403054,8.375,218.3125,
282,100,0.008856058120727539,11291.705478530084,7.7375,218.3125,
283,100,0.009972333908081055,10027.7428455304,8.3875,218.3125,
284,100,0.008540153503417969,11709.391401451703,7.65,218.3125,
285,100,0.010149955749511719,9852.259701212064,9.0875,218.3125,
286,100,0.009591102600097656,10426.329919459084,8.1125,218.3125,
287,100,0.009505033493041992,10520.741465372363,8.0875,218.3125,
288,100,0.008949995040893555,11173.19054849623,7.8375,218.3125,
289,100,0.00801396369934082,12478.219736411507,7.3125,218.3125,
290,100,0.009061813354492188,11035.31888023574,7.875,218.3125,
291,100,0.009518146514892578,10506.24718200491,8.0875,218.3125,
292,100,0.008774042129516602,11397.255509361159,7.7625,218.3125,
293,100,0.009063005447387695,11033.867361165918,7.8125,218.3125,
294,100,0.008112907409667969,12326.03738098037,7.425,218.3125,
295,100,0.008243083953857422,12131.381963325042,7.525,218.3125,
296,100,0.010104179382324219,9896.894761680038,8.475,218.3125,
297,100,0.008484125137329102,11786.719123226077,7.6375,218.3125,
298,100,0.008211851119995117,12177.52228319252,7.475,218.3125,
299,100,0.008175134658813477,12232.21441278544,7.4625,218.3125,
300,100,0.008279085159301758,12078.629229661627,7.525,218.3125,
301,100,0.010050058364868164,9950.190970986643,7.0625,218.3125,
302,100,0.008208751678466797,12182.120243973279,7.5125,218.3125,
303,100,0.008186817169189453,12214.75915894927,7.4875,218.3125,
304,100,0.008094072341918945,12354.720315767769,7.45,218.3125,
305,100,0.00828695297241211,12067.161516773116,7.5375,218.3125,
306,100,0.008249044418334961,12122.616260585566,7.4375,218.3125,
307,100,0.008441925048828125,11845.639403524627,7.6125,218.3125,
308,100,0.008378267288208008,11935.642127429499,7.575,218.3125,
309,100,0.008172035217285156,12236.853775236317,7.5,218.3125,
310,100,1.5678730010986328,63.780676068743105,10.35,218.3125,
311,100,0.1424238681793213,702.1295045440925,12.225,218.3125,
312,100,0.009763002395629883,10242.750738723778,8.175,218.3125,
313,100,0.1369922161102295,729.9684817094713,12.225,218.3125,
314,100,0.16599392890930176,602.4316711886463,12.2625,218.3125,
315,100,0.1363539695739746,733.3853228654858,12.225,218.3125,
316,100,0.1570601463317871,636.6987573585444,12.2625,218.3125,
317,100,0.09591197967529297,1042.6226248123216,12.1125,218.3125,
318,100,0.14481186866760254,690.5511331363139,12.2375,218.3125,
319,100,0.17417407035827637,574.1382732475611,12.3,218.3125,
320,100,0.02959895133972168,3378.4980708353805,11.2,218.3125,
321,100,0.008809804916381836,11350.989147790317,7.6625,218.3125,
322,100,0.008215188980102539,12172.574513161331,7.525,218.3125,
323,100,0.010482072830200195,9540.097805072217,8.55,218.3125,
324,100,0.009633064270019531,10380.91278091278,8.1125,218.3125,
325,100,0.009540796279907227,10481.305445185795,8.075,218.3125,
326,100,0.009402990341186523,10634.914678364055,7.9875,218.3125,
327,100,0.009077072143554688,11016.768228619458,7.825,218.3125,
328,100,0.008701801300048828,11491.873527316566,7.7,218.3125,
329,100,0.008529901504516602,11723.464795818543,7.6,218.3125,
330,100,0.008505105972290039,11757.643035348863,7.525,218.3125,
331,100,0.009158134460449219,10919.25439966677,7.875,218.3125,
332,100,0.008915901184082031,11215.916140763718,7.775,218.3125,
333,100,0.008185148239135742,12217.249716000117,7.475,218.3125,
334,100,0.008228063583374023,12153.527860682101,7.525,218.3125,
335,100,0.008188009262084961,12212.980811227906,7.4625,218.3125,
336,100,0.008271932601928711,12089.073353509151,7.5375,218.3125,
337,100,0.17734384536743164,563.876348755233,1.375,218.3125,
338,100,0.011723041534423828,8530.209477323571,8.8625,218.3125,
339,100,0.010640144348144531,9398.368737115712,8.575,218.3125,
340,100,0.00974893569946289,10257.529958425042,8.1875,218.3125,
341,100,0.009306192398071289,10745.533266723029,7.9875,218.3125,
342,100,0.008966207504272461,11152.9874757359,7.9,218.3125,
343,100,0.008698701858520508,11495.9682061121,7.7125,218.3125,
344,100,0.008491992950439453,11775.798753439272,7.6375,218.3125,
345,100,0.008535146713256836,11716.260230732702,7.625,218.3125,
346,100,0.00819706916809082,12199.482272185218,7.5125,218.3125,
347,100,0.008662700653076172,11543.744151483459,7.775,218.3125,
348,100,0.008186101913452148,12215.82641619339,7.5125,218.3125,
349,100,0.008502006530761719,11761.92933258553,7.625,218.3125,
350,100,0.010025978088378906,9974.089222866927,8.3875,218.3125,
351,100,0.008458852767944336,11821.934101863075,7.6,218.3125,
352,100,0.008047103881835938,12426.831002607252,7.4,218.3125,
353,100,0.008024930953979492,12461.166404230666,7.4125,218.3125,
354,100,0.008023977279663086,12462.647452087356,7.425,218.3125,
355,100,0.008379220962524414,11934.283681889316,7.55,218.3125,
356,100,0.008151769638061523,12267.275013892544,7.5,218.3125,
357,100,0.09966015815734863,1003.4100070573319,12.075,219.59375,
358,100,0.1265730857849121,790.0573757831248,12.1875,219.609375,
359,100,0.11433291435241699,874.63877367599,12.1875,219.609375,
360,100,0.17569208145141602,569.1776155981903,12.2875,219.609375,
361,100,0.14920496940612793,670.2189638724791,12.2375,219.609375,
362,100,0.14285922050476074,699.9898196747303,12.2375,220.3125,
363,100,0.16396784782409668,609.8756635952138,12.275,220.3125,
364,100,0.6529121398925781,153.15996424335552,12.275,219.3125,
365,100,0.10988903045654297,910.0089388771729,12.1375,219.3125,
366,100,0.1548910140991211,645.615244897331,12.25,219.3125,
367,100,0.10444378852844238,957.4528213591923,12.1625,219.3125,
368,100,0.14874505996704102,672.2912345603816,12.25,218.3125,
369,100,0.1743640899658203,573.5125851865627,12.2625,218.3125,
370,100,0.1465752124786377,682.2435956869194,12.2625,218.328125,
371,100,0.03220200538635254,3105.39666086699,11.325,218.34375,
372,100,0.00845479965209961,11827.601376120918,7.6,218.34375,
373,100,0.00904226303100586,11059.178400042187,7.775,218.34375,
374,100,0.008315801620483398,12025.298890449842,7.575,218.34375,
375,100,0.008577823638916016,11657.968758685864,7.6375,218.34375,
376,100,0.008309125900268555,12034.960259389974,7.5,218.34375,
377,100,0.011144161224365234,8973.30880150614,8.725,218.34375,
378,100,0.00920867919921875,10859.320629660315,7.95,218.34375,
379,100,0.008929014205932617,11199.444607620624,7.8,218.34375,
380,100,0.00824594497680664,12127.172844503557,7.4375,218.34375,
381,100,0.009148120880126953,10931.206671879072,7.8875,218.34375,
382,100,0.00908207893371582,11010.694878324102,7.8875,218.34375,
383,100,0.008086919784545898,12365.647572157199,7.4375,218.34375,
384,100,0.008524656295776367,11730.678226821423,7.625,218.34375,
385,100,0.008244991302490234,12128.575559539644,7.5125,218.34375,
386,100,0.008049249649047852,12423.518260715025,7.4,218.34375,
387,100,0.008330821990966797,12003.617423158377,7.55,218.34375,
388,100,0.008270978927612305,12090.467268167537,7.475,218.34375,
389,100,0.008087158203125,12365.283018867925,7.4375,218.34375,
390,100,0.5040929317474365,198.3761201597299,4.1875,218.34375,
391,100,0.12351393699645996,809.6252328420727,12.2,219.078125,
392,100,0.15846490859985352,631.0545399834499,12.275,219.09375,
393,100,0.10625290870666504,941.150705587481,12.15,219.09375,
394,100,0.15179991722106934,658.7618875599777,12.25,219.109375,
395,100,0.17458200454711914,572.7967224308637,12.2875,219.109375,
396,100,0.14301395416259766,699.2324671081147,12.225,219.109375,
397,100,0.18533802032470703,539.5547002433866,12.2625,219.109375,
398,100,0.13265466690063477,753.8370291555983,12.2125,219.109375,
399,100,0.16446900367736816,608.0173027384889,12.2625,219.109375,
400,100,0.13067317008972168,765.2680342210942,12.225,219.109375,
401,100,0.1732468605041504,577.2110369503888,12.2625,219.109375,
402,100,0.12726712226867676,785.7488895591396,12.2125,219.375,
403,100,0.12657690048217773,790.0335655167997,12.2125,219.375,
404,100,0.18135619163513184,551.401080373306,12.3375,219.375,
405,100,0.14240694046020508,702.2129657223028,12.25,219.375,
406,100,0.17526888847351074,570.5519152368762,12.2875,219.375,
407,100,0.03880023956298828,2577.3036745729382,11.5125,219.375,
408,100,0.008269071578979492,12093.256062047689,7.4625,219.375,
409,100,0.012577056884765625,7950.985744616318,5.675,219.390625,
410,100,0.018809080123901367,5316.581105576048,5.4,219.40625,
411,100,0.008731842041015625,11452.337265181302,7.7375,219.40625,
412,100,0.009607315063476562,10408.735358348224,8.1,219.40625,
413,100,0.009588003158569336,10429.70036056198,8.0875,219.40625,
414,100,0.008887052536010742,11252.324614352783,7.8125,219.40625,
415,100,0.008704900741577148,11487.78176439977,7.6875,219.40625,
416,100,0.008108139038085938,12333.286285579863,7.425,219.40625,
417,100,0.7372927665710449,135.6313319945803,5.6375,219.40625,
418,100,0.13625192642211914,733.9345771170396,12.2125,219.40625,
419,100,0.16826295852661133,594.3078671363352,12.275,219.40625,
420,100,0.1275169849395752,784.2092568875095,12.1875,219.40625,
421,100,0.11228513717651367,890.5898190496818,12.1625,219.40625,
422,100,0.1763749122619629,566.9740595049813,12.2875,219.40625,
423,100,0.14949798583984375,668.9053329931105,12.2375,219.4375,
424,100,0.14265966415405273,700.9689851226188,12.2375,219.4375,
425,100,0.17136788368225098,583.5399133796811,12.3,219.4375,
426,100,0.14204168319702148,704.0186919025255,12.2375,218.4375,
427,100,0.1611621379852295,620.4931334999105,12.2625,218.4375,
428,100,0.13557219505310059,737.614375579242,12.2375,218.5,
429,100,0.1483142375946045,674.2441023992284,12.2375,218.5,
430,100,0.11123824119567871,898.9714231825226,12.175,218.5,
431,100,0.1534261703491211,651.7792875390821,12.3375,218.5,
432,100,0.17564177513122559,569.3406362198739,12.2875,218.5,
433,100,0.022954940795898438,4356.360614873286,10.8125,218.5,
434,100,0.008025884628295898,12459.685708344474,7.3375,218.5,
435,100,0.008738994598388672,11442.963932995035,7.7,218.5,
436,100,0.00810694694519043,12335.0998441314,7.4,218.5,
437,100,0.00817108154296875,12238.28197945845,7.45,218.5,
438,100,0.008182048797607422,12221.877731802553,7.475,218.5,
439,100,0.008964776992797852,11154.76716044786,7.8125,218.5,
440,100,0.008235931396484375,12141.917554423344,7.4375,218.5,
441,100,0.008399248123168945,11905.827585228079,7.5375,218.5,
442,100,0.008227109909057617,12154.936679514301,7.4125,218.5,
443,100,0.008871793746948242,11271.677729703582,7.7625,218.5,
