I,Window Size,Processing Time (s),Events/s,CPU (%), Memory (MB),CPU (%)
445,100,0.008224964141845703,12158.107716389355,7.475,254.046875,
446,100,0.00837087631225586,11946.180575334662,7.55,254.046875,
447,100,0.008020877838134766,12467.4632899352,7.35,254.046875,
448,100,0.009340763092041016,10705.763438664557,7.9625,254.046875,
449,100,0.008250713348388672,12120.164133387274,7.475,254.046875,
450,100,0.008481979370117188,11789.700921969867,7.6125,254.046875,
451,100,0.008091211318969727,12359.088900020626,7.45,254.046875,
452,100,0.008317232131958008,12023.230614877455,7.525,254.046875,
453,100,0.008308887481689453,12035.305595408896,7.5125,254.046875,
454,100,1.3627283573150635,73.3821964320362,12.45,259.75,
455,100,1.0136656761169434,98.6518556917807,12.45,259.765625,
456,100,0.7299511432647705,136.99547007042312,12.4375,259.765625,
457,100,0.4661719799041748,214.5131074170433,12.4125,258.765625,
458,100,0.2471761703491211,404.56974415760294,12.375,256.78125,
459,100,0.9697730541229248,103.11690923444071,12.45,260.03125,
460,100,1.11273193359375,89.86890461302177,12.45,260.03125,
461,100,0.8612000942230225,116.11703327810284,12.4375,259.046875,
462,100,0.5345380306243896,187.07742811711785,12.4125,259.046875,
463,100,0.29949212074279785,333.89860057747376,12.3625,257.90625,
464,100,0.1018228530883789,982.0977999231986,12.1375,256.90625,
465,100,1.4135518074035645,70.7437813571769,12.4375,259.53125,
466,100,1.0198750495910645,98.05122700089254,12.45,259.53125,
467,100,0.7282917499542236,137.3076105918891,12.4375,259.53125,
468,100,0.4632091522216797,215.88519898704988,12.4,259.546875,
469,100,0.22474193572998047,444.9547863650444,12.325,257.5625,
470,100,0.05810189247131348,1721.114334604037,11.8625,255.578125,
471,100,0.010851144790649414,9215.617515874585,8.6375,254.578125,
472,100,0.008707761764526367,11484.007337841907,7.7,254.578125,
473,100,0.007997989654541016,12503.141954331366,7.3625,254.578125,
474,100,0.008253097534179688,12116.662814883292,7.475,254.578125,
475,100,0.008409261703491211,11891.650364321964,7.5375,254.578125,
476,100,0.008105039596557617,12338.002647448155,7.4625,254.578125,
477,100,0.00854182243347168,11707.103581098054,7.625,254.578125,
478,100,0.008218765258789062,12167.277790670689,7.475,254.578125,
479,100,0.00847315788269043,11801.975294746617,7.5625,254.578125,
480,100,0.008115053176879883,12322.778153186238,7.425,254.578125,
481,100,0.008175134658813477,12232.21441278544,7.45,254.578125,
482,100,0.008617877960205078,11603.784651137055,7.6875,254.578125,
483,100,0.008213996887207031,12174.341112272146,7.425,254.578125,
484,100,0.6281390190124512,159.20042693290762,0.4125,254.609375,
485,100,0.018758773803710938,5330.838840874428,10.5875,255.625,
486,100,0.01266789436340332,7893.971731315754,9.1375,255.625,
487,100,0.011179208755493164,8945.176907163726,8.6875,255.625,
488,100,0.01010894775390625,9892.22641509434,8.35,255.625,
489,100,0.00944209098815918,10590.874428704896,8.1125,255.625,
490,100,0.00904989242553711,11049.85510300859,7.9,255.625,
491,100,0.00873708724975586,11445.461987665774,7.725,255.625,
492,100,0.008529901504516602,11723.464795818543,7.625,255.625,
493,100,0.008462905883789062,11816.272256028848,7.55,255.625,
494,100,0.008242130279541016,12132.785652299683,7.5875,255.625,
495,100,0.008220911026000977,12164.101969200428,7.4625,255.625,
496,100,0.009497880935668945,10528.664307051235,8.2125,255.625,
497,100,0.008253335952758789,12116.312794291822,7.5125,255.625,
498,100,0.010418891906738281,9597.949656750572,8.4875,256.03125,
499,100,0.008169889450073242,12240.06770362156,7.4375,256.03125,
500,100,0.00837087631225586,11946.180575334662,7.5375,256.03125,
501,100,0.00999903678894043,10000.963303846062,6.875,256.03125,
502,100,0.008254051208496094,12115.26285384171,7.4625,256.03125,
503,100,0.008453845977783203,11828.935642168199,7.5875,256.03125,
504,100,0.007975101470947266,12539.025411061286,7.325,256.03125,
505,100,0.009561777114868164,10458.306944271288,8.0375,256.03125,
506,100,0.008272171020507812,12088.724925063409,7.525,256.03125,
507,100,0.008658170700073242,11549.78383588049,7.825,256.03125,
508,100,0.008282184600830078,12074.10904485002,7.5,256.03125,
509,100,0.008082151412963867,12372.943154665329,7.375,256.03125,
510,100,0.00857400894165039,11663.15555308381,7.6375,256.03125,
511,100,1.3797810077667236,72.47526921816188,0.25,255.625,
512,100,0.015399932861328125,6493.534803071588,9.6375,255.625,
513,100,0.012341976165771484,8102.430166518564,9.025,255.625,
514,100,0.01073002815246582,9319.640039995556,8.55,255.625,
515,100,0.00988006591796875,10121.389961389961,8.2625,255.625,
516,100,0.009335994720458984,10711.231421420911,8.0125,255.625,
517,100,0.008826971054077148,11328.914458579802,7.775,255.625,
518,100,0.008669853210449219,11534.220657793421,7.675,255.625,
519,100,0.0084381103515625,11850.994575045208,7.5625,255.625,
520,100,0.008289098739624023,12064.03773693445,7.525,255.625,
521,100,0.008928060531616211,11200.64090581355,7.8875,255.625,
522,100,0.008517265319824219,11740.857686709214,7.625,255.625,
523,100,0.008307933807373047,12036.687137691557,7.5125,255.625,
524,100,0.008866071701049805,11278.952322048028,7.7875,255.625,
525,100,0.009743213653564453,10263.55405471541,8.2875,255.625,
526,100,0.009033203125,11070.27027027027,7.85,255.625,
527,100,0.008408784866333008,11892.324704414641,7.5625,255.625,
528,100,0.008501052856445312,11763.24882207763,7.6,255.625,
529,100,0.008481979370117188,11789.700921969867,7.5875,255.625,
530,100,0.008369922637939453,11947.541730758276,7.55,255.625,
531,100,0.008309125900268555,12034.960259389974,7.4875,255.625,
532,100,0.008767127990722656,11406.243881213968,7.75,255.625,
533,100,0.008156061172485352,12260.820251980473,7.425,255.625,
534,100,0.009151935577392578,10926.650341270255,7.875,255.625,
535,100,0.008961200714111328,11159.218858085458,7.8125,255.625,
536,100,0.009119033813476562,10966.074043087221,7.875,255.625,
537,100,0.008593082427978516,11637.26763220687,7.6875,255.625,
538,100,1.3749680519104004,72.72896258284588,0.3,255.640625,
539,100,0.014096260070800781,7094.080238143562,9.4625,255.640625,
540,100,0.01175379753112793,8507.888598146006,8.875,255.640625,
541,100,0.010586977005004883,9445.566940659835,8.5,255.640625,
542,100,0.009691953659057617,10317.837199576887,8.1375,255.640625,
543,100,0.009115934371948242,10969.802536942592,7.95,255.640625,
544,100,0.008965253829956055,11154.17386910619,7.8375,255.640625,
545,100,0.008575916290283203,11660.56157909369,7.65,255.640625,
546,100,0.008395910263061523,11910.560840550901,7.5625,255.640625,
547,100,0.008613824844360352,11609.244651111296,7.675,255.640625,
548,100,0.008202075958251953,12192.035346782164,7.425,255.640625,
549,100,0.009637832641601562,10375.776766277459,8.2,255.640625,
550,100,0.009439945220947266,10593.281810375309,8.0125,255.640625,
551,100,0.009138107299804688,10943.18513880192,7.875,255.640625,
552,100,0.010298728942871094,9709.936105194925,8.4625,255.640625,
553,100,0.008085966110229492,12367.106000294854,7.3125,255.640625,
554,100,0.008420228958129883,11876.161621881813,7.5625,255.640625,
555,100,0.008883953094482422,11256.2503354624,7.75,255.640625,
556,100,0.008599042892456055,11629.201208861286,7.6375,255.640625,
557,100,0.008447885513305664,11837.281630118816,7.5875,255.640625,
558,100,0.008629798889160156,11587.75555309979,7.8375,255.640625,
559,100,0.008413076400756836,11886.258395443081,7.5375,255.640625,
560,100,0.008341789245605469,11987.835829427233,7.475,255.640625,
561,100,0.008152246475219727,12266.557482525663,7.35,255.640625,
562,100,0.008082866668701172,12371.84826853873,7.4,255.640625,
563,100,0.00882720947265625,11328.608470181503,7.7625,255.640625,
564,100,0.008728981018066406,11456.090899158746,7.725,255.640625,
565,100,1.3788487911224365,72.52426853752115,0.2125,257.6875,
566,100,0.012232780456542969,8174.756373275123,8.975,257.6875,
567,100,0.010615110397338867,9420.533207555645,8.4875,257.6875,
568,100,0.009786844253540039,10217.798241126458,8.175,257.6875,
569,100,0.009362936019897461,10680.410481016526,8.0125,257.6875,
570,100,0.009238958358764648,10823.73100049031,7.9,257.6875,
571,100,0.008666038513183594,11539.297898096182,7.6,257.6875,
572,100,0.008363008499145508,11957.419391624142,7.5125,257.6875,
573,100,0.00860595703125,11619.85815602837,7.675,257.6875,
574,100,0.008984804153442383,11129.903144487196,7.85,257.6875,
575,100,0.008090972900390625,12359.45308816596,7.4125,257.6875,
576,100,0.008604049682617188,11622.434050099757,7.7375,257.6875,
577,100,0.008447885513305664,11837.281630118816,7.5375,257.6875,
578,100,0.008114814758300781,12323.140204489364,7.4,257.6875,
579,100,0.010506868362426758,9517.583789058068,8.4625,257.6875,
580,100,0.008101224899291992,12343.81235468966,7.425,257.6875,
581,100,0.008356094360351562,11967.313398767405,7.5625,257.6875,
582,100,0.00815892219543457,12256.520849770608,7.425,257.6875,
583,100,0.009168863296508789,10906.47736432899,8.2,257.6875,
584,100,0.008200883865356445,12193.807599499956,7.4375,257.6875,
585,100,0.008478879928588867,11794.010629024548,7.575,257.6875,
586,100,0.008206844329833984,12184.951484515717,7.4125,257.6875,
587,100,0.008340120315551758,11990.234698836512,7.5375,257.6875,
588,100,0.00828099250793457,12075.847177036248,7.5,257.6875,
589,100,0.009037017822265625,11065.597298438159,7.8,257.6875,
590,100,0.008050918579101562,12420.942904524994,7.375,257.6875,
591,100,0.008140087127685547,12284.88079198641,7.425,257.6875,
592,100,1.3934290409088135,71.76540538783276,0.2625,257.6875,
593,100,0.014721155166625977,6792.945177747186,9.4625,257.6875,
594,100,0.011924982070922852,8385.75684267349,8.925,257.6875,
595,100,0.010870933532714844,9198.842003684535,8.5875,257.6875,
596,100,0.009668827056884766,10342.516151304433,8.1625,257.6875,
597,100,0.00931096076965332,10740.030215348374,7.9875,257.6875,
598,100,0.00889897346496582,11237.251172136637,7.825,257.6875,
599,100,0.008577108383178711,11658.940931202224,7.625,257.6875,
600,100,0.008447885513305664,11837.281630118816,7.5625,257.6875,
601,100,0.010573625564575195,9457.493968296918,7.0625,257.6875,
602,100,0.008584976196289062,11648.25594312375,7.75,257.6875,
603,100,0.008265972137451172,12097.790597057976,7.4625,257.6875,
604,100,0.008262872695922852,12102.328533918111,7.4875,257.6875,
605,100,0.008129119873046875,12301.45471609573,7.4125,257.6875,
606,100,0.009874820709228516,10126.766140325462,8.2875,257.6875,
607,100,0.007954120635986328,12572.099994005155,7.3125,257.6875,
608,100,0.008355140686035156,11968.679374500627,7.525,257.6875,
609,100,0.008527755737304688,11726.414672332812,7.6125,257.6875,
610,100,0.008085966110229492,12367.106000294854,7.3,257.6875,
611,100,0.008700847625732422,11493.133117772784,7.7125,257.6875,
612,100,0.008146286010742188,12275.532662140015,7.425,257.6875,
613,100,0.008332967758178711,12000.526451317559,7.525,257.6875,
614,100,0.008095026016235352,12353.264807233529,7.4,257.6875,
615,100,0.008285999298095703,12068.550382689762,7.475,257.6875,
616,100,0.0086669921875,11538.028169014084,7.7,257.6875,
617,100,0.008090972900390625,12359.45308816596,7.4,257.6875,
618,100,0.008064031600952148,12400.745055139994,7.35,257.6875,
619,100,1.3846261501312256,72.22166069196561,0.3375,257.6875,
620,100,0.013806819915771484,7242.797444310137,9.325,257.6875,
621,100,0.011466026306152344,8721.417283539882,8.8125,257.6875,
622,100,0.01049494743347168,9528.394556895886,8.5,257.6875,
623,100,0.009649991989135742,10362.70290302656,8.1625,257.6875,
624,100,0.009166955947875977,10908.746651408359,7.925,257.6875,
625,100,0.00875711441040039,11419.28668663218,7.8,257.6875,
626,100,0.008625984191894531,11592.880044223328,7.7125,257.6875,
627,100,0.008440732955932617,11847.312374657515,7.575,257.6875,
628,100,0.008634090423583984,11581.995913182747,7.7,257.6875,
629,100,0.008625030517578125,11594.161875276426,7.7625,257.6875,
630,100,0.008362054824829102,11958.783109514441,7.5125,257.6875,
631,100,0.008567094802856445,11672.568391172459,7.6125,257.6875,
632,100,0.009979963302612305,10020.076924914594,8.375,258.09375,
633,100,0.008379936218261719,11933.265050642995,7.55,258.09375,
634,100,0.00860285758972168,11624.044563922069,7.675,258.09375,
635,100,0.007983922958374023,12525.170961865799,7.325,258.09375,
636,100,0.008093118667602539,12356.176167329504,7.4125,258.09375,
637,100,0.00832986831665039,12004.991699582117,7.5125,258.09375,
638,100,0.008892059326171875,11245.988845988846,7.8,258.09375,
639,100,0.008324146270751953,12013.243970899926,7.4875,258.09375,
640,100,0.008026838302612305,12458.205364303323,7.3875,258.09375,
641,100,0.008064031600952148,12400.745055139994,7.4625,258.09375,
642,100,0.008496761322021484,11769.190190246367,7.525,258.09375,
643,100,0.008038997650146484,12439.361765229254,7.3875,258.09375,
644,100,0.008122920989990234,12310.842383328441,7.425,258.09375,
645,100,0.008193016052246094,12205.517401932255,7.45,258.09375,
646,100,1.3910858631134033,71.88628872713075,0.2875,258.21875,
647,100,0.013148784637451172,7605.265639165911,9.175,258.21875,
648,100,0.011253118515014648,8886.425559863557,8.6625,258.21875,
649,100,0.010199785232543945,9804.128000747996,8.375,258.21875,
650,100,0.009607315063476562,10408.735358348224,8.1625,258.21875,
651,100,0.009160041809082031,10916.980739198334,7.95,258.21875,
652,100,0.008806228637695312,11355.59887372753,7.775,258.21875,
653,100,0.008552074432373047,11693.069417340395,7.65,258.21875,
654,100,0.008397817611694336,11907.855662493257,7.5625,258.21875,
655,100,0.0081939697265625,12204.096834264432,7.425,258.21875,
656,100,0.008465051651000977,11813.27700323898,7.7,258.21875,
657,100,0.008090972900390625,12359.45308816596,7.4125,258.21875,
658,100,0.008218050003051758,12168.33676636978,7.45,258.21875,
659,100,0.010241031646728516,9764.641244121618,8.45,258.21875,
660,100,0.008047103881835938,12426.831002607252,7.35,258.21875,
661,100,0.008001089096069336,12498.298519026193,7.3625,258.21875,
662,100,0.008074045181274414,12385.36542152665,7.3875,258.21875,
663,100,0.008046150207519531,12428.30389949034,7.375,258.21875,
664,100,0.00807499885559082,12383.902683870207,7.35,258.21875,
665,100,0.008320093154907227,12019.096197380864,7.5,258.21875,
666,100,0.00848698616027832,11782.745737000309,7.6,258.21875,
667,100,0.008188962936401367,12211.558505837482,7.4375,258.21875,
668,100,0.00833892822265625,11991.948764867338,7.4,258.21875,
669,100,0.008118867874145508,12316.988224238687,7.4,258.21875,
670,100,0.008294820785522461,12055.715558621483,7.525,258.21875,
671,100,0.007933378219604492,12604.970698722766,7.3,258.21875,
672,100,0.009212970733642578,10854.262201749392,7.925,258.21875,
