I,Window Size,Processing Time (s),Events/s,CPU (%),Memory (MB), Total Events,Cumulative Total Events
90,100,0.00835418701171875,11970.045662100456,7.5625,209.34375,,8900,9000
91,100,0.008818864822387695,11339.327908297062,8.0,209.34375,,9000,9100
92,100,0.008640050888061523,11574.00590524021,7.675,209.34375,,9100,9200
93,100,0.008254051208496094,12115.26285384171,7.5,209.34375,,9200,9300
94,100,0.010057926177978516,9942.407433745793,8.35,209.703125,,9300,9400
95,100,0.008043050765991211,12433.093226619238,7.4,209.703125,,9400,9500
96,100,0.008275032043457031,12084.545349775268,7.5125,209.703125,,9500,9600
97,100,0.008037805557250977,12441.206656186041,7.375,209.703125,,9600,9700
98,100,0.00820612907409668,12186.013539033673,7.4375,209.703125,,9700,9800
99,100,0.008120059967041016,12315.179987080863,7.325,209.703125,,9800,9900
100,100,0.008144855499267578,12277.688659914525,7.425,209.703125,,9900,10000
101,100,0.009922981262207031,10077.616530514177,7.0,209.71875,,10000,10100
102,100,0.00801992416381836,12468.945835067483,7.375,209.71875,,10100,10200
103,100,0.008264780044555664,12099.535554593971,7.4875,209.71875,,10200,10300
104,100,0.008136987686157227,12289.56019807202,7.4375,209.71875,,10300,10400
105,100,0.008109807968139648,12330.748199323827,7.4,209.71875,,10400,10500
106,100,0.00816798210144043,12242.925946466621,7.475,209.71875,,10500,10600
107,100,0.008249044418334961,12122.616260585566,7.3875,209.71875,,10600,10700
108,100,1.3854663372039795,72.1778633768979,0.2875,213.359375,,10700,10800
109,100,0.013605833053588867,7349.7888446913275,9.35,213.359375,,10800,10900
110,100,0.011399030685424805,8772.675744075632,8.775,213.359375,,10900,11000
111,100,0.010269880294799805,9737.211839814277,8.4,213.359375,,11000,11100
112,100,0.00962686538696289,10387.597206399525,8.1625,213.359375,,11100,11200
113,100,0.009239912033081055,10822.61385627661,7.9375,213.359375,,11200,11300
114,100,0.008746862411499023,11432.670973369313,7.75,213.359375,,11300,11400
115,100,0.008635997772216797,11579.437910662029,7.6625,213.359375,,11400,11500
116,100,0.008381843566894531,11930.549550574582,7.6125,213.359375,,11500,11600
